protein1 protein2 combined_score
926561.KB900617_gene1197 926561.KB900617_gene1369 319
926561.KB900617_gene1197 926561.KB900617_gene1377 339
926561.KB900617_gene1197 926561.KB900617_gene2036 598
926561.KB900617_gene1197 926561.KB900623_gene1058 319
926561.KB900617_gene1197 926561.KB900617_gene1226 334
926561.KB900617_gene1197 926561.KB900617_gene2338 339
926561.KB900617_gene1197 926561.KB900618_gene395 319
926561.KB900617_gene1197 926561.KB900619_gene2553 345
926561.KB900617_gene1197 926561.KB900624_gene2659 339
926561.KB900617_gene1197 926561.KB900617_gene1201 549
926561.KB900617_gene1197 926561.KB900620_gene3139 364
926561.KB900617_gene1197 926561.KB900624_gene2671 325
926561.KB900617_gene1197 926561.KB900620_gene2957 347
926561.KB900617_gene1197 926561.KB900621_gene2779 339
926561.KB900617_gene1197 926561.KB900617_gene2055 349
926561.KB900617_gene1197 926561.KB900617_gene1376 328
926561.KB900617_gene1197 926561.KB900620_gene2953 191
926561.KB900617_gene1197 926561.KB900617_gene1414 339
926561.KB900617_gene1197 926561.KB900619_gene2397 328
926561.KB900617_gene1197 926561.KB900619_gene2475 325
926561.KB900617_gene1197 926561.KB900623_gene1047 271
926561.KB900617_gene1197 926561.KB900617_gene1202 598
926561.KB900617_gene1197 926561.KB900619_gene2398 339
926561.KB900617_gene1197 926561.KB900623_gene745 325
926561.KB900617_gene1197 926561.KB900621_gene2777 340
926561.KB900617_gene1197 926561.KB900617_gene1204 339
926561.KB900617_gene1197 926561.KB900617_gene2197 355
926561.KB900617_gene1197 926561.KB900618_gene398 598
926561.KB900617_gene1197 926561.KB900619_gene2444 549
926561.KB900617_gene1197 926561.KB900617_gene2339 328
926561.KB900617_gene1197 926561.KB900617_gene1605 338
926561.KB900617_gene1197 926561.KB900618_gene397 937
926561.KB900617_gene1197 926561.KB900617_gene1288 339
926561.KB900617_gene1197 926561.KB900618_gene245 339
926561.KB900617_gene1197 926561.KB900623_gene905 339
926561.KB900617_gene1197 926561.KB900618_gene244 328
926561.KB900617_gene1197 926561.KB900617_gene1198 222
926561.KB900617_gene1197 926561.KB900617_gene1509 328
926561.KB900617_gene1197 926561.KB900617_gene1287 328
926561.KB900617_gene1197 926561.KB900619_gene2449 334
926561.KB900617_gene1197 926561.KB900617_gene1203 691
926561.KB900617_gene1197 926561.KB900617_gene1200 319
926561.KB900617_gene1197 926561.KB900625_gene2342 325
926561.KB900617_gene1197 926561.KB900617_gene1496 339
926561.KB900617_gene1197 926561.KB900623_gene995 325
926561.KB900617_gene1197 926561.KB900617_gene2296 321
926561.KB900617_gene1197 926561.KB900623_gene1059 319
926561.KB900617_gene1197 926561.KB900617_gene1630 339
926561.KB900617_gene1197 926561.KB900617_gene1713 359
926561.KB900617_gene1197 926561.KB900617_gene1413 339
926561.KB900617_gene1197 926561.KB900622_gene664 325
926561.KB900617_gene1197 926561.KB900618_gene396 319
926561.KB900617_gene1197 926561.KB900621_gene2816 549
926561.KB900617_gene1197 926561.KB900617_gene1495 328
926561.KB900617_gene1197 926561.KB900624_gene2660 154
926561.KB900617_gene1198 926561.KB900623_gene1058 407
926561.KB900617_gene1198 926561.KB900622_gene535 222
926561.KB900617_gene1198 926561.KB900617_gene2290 222
926561.KB900617_gene1198 926561.KB900622_gene506 222
926561.KB900617_gene1198 926561.KB900617_gene1324 222
926561.KB900617_gene1198 926561.KB900619_gene2458 222
926561.KB900617_gene1198 926561.KB900619_gene2361 222
926561.KB900617_gene1198 926561.KB900617_gene1457 222
926561.KB900617_gene1198 926561.KB900618_gene187 222
926561.KB900617_gene1198 926561.KB900617_gene1199 222
926561.KB900617_gene1198 926561.KB900619_gene2420 222
926561.KB900617_gene1198 926561.KB900621_gene2815 222
926561.KB900617_gene1198 926561.KB900619_gene2443 222
926561.KB900617_gene1198 926561.KB900623_gene1047 407
926561.KB900617_gene1198 926561.KB900620_gene3007 222
926561.KB900617_gene1198 926561.KB900622_gene505 222
926561.KB900617_gene1198 926561.KB900622_gene515 222
926561.KB900617_gene1198 926561.KB900618_gene274 222
926561.KB900617_gene1198 926561.KB900618_gene363 222
926561.KB900617_gene1198 926561.KB900618_gene112 222
926561.KB900617_gene1198 926561.KB900617_gene1497 222
926561.KB900617_gene1198 926561.KB900618_gene456 222
926561.KB900617_gene1198 926561.KB900617_gene1493 222
926561.KB900617_gene1198 926561.KB900617_gene1197 222
926561.KB900617_gene1198 926561.KB900622_gene525 222
926561.KB900617_gene1198 926561.KB900617_gene1206 222
926561.KB900617_gene1198 926561.KB900619_gene2360 222
926561.KB900617_gene1198 926561.KB900622_gene508 222
926561.KB900617_gene1198 926561.KB900617_gene1604 222
926561.KB900617_gene1198 926561.KB900622_gene561 222
926561.KB900617_gene1198 926561.KB900623_gene881 222
926561.KB900617_gene1198 926561.KB900620_gene3122 222
926561.KB900617_gene1198 926561.KB900617_gene2028 222
926561.KB900617_gene1198 926561.KB900619_gene2421 222
926561.KB900617_gene1199 926561.KB900623_gene745 325
926561.KB900617_gene1199 926561.KB900619_gene2475 325
926561.KB900617_gene1199 926561.KB900619_gene2397 328
926561.KB900617_gene1199 926561.KB900623_gene1047 271
926561.KB900617_gene1199 926561.KB900617_gene1202 598
926561.KB900617_gene1199 926561.KB900619_gene2398 339
926561.KB900617_gene1199 926561.KB900617_gene2055 349
926561.KB900617_gene1199 926561.KB900617_gene1376 328
926561.KB900617_gene1199 926561.KB900617_gene1414 339
926561.KB900617_gene1199 926561.KB900620_gene2953 191
926561.KB900617_gene1199 926561.KB900618_gene398 598
926561.KB900617_gene1199 926561.KB900621_gene2777 340
926561.KB900617_gene1199 926561.KB900617_gene2197 355
926561.KB900617_gene1199 926561.KB900617_gene1204 339
926561.KB900617_gene1199 926561.KB900619_gene2553 345
926561.KB900617_gene1199 926561.KB900624_gene2659 339
926561.KB900617_gene1199 926561.KB900618_gene395 319
926561.KB900617_gene1199 926561.KB900617_gene2338 339
926561.KB900617_gene1199 926561.KB900623_gene1058 319
926561.KB900617_gene1199 926561.KB900617_gene2036 598
926561.KB900617_gene1199 926561.KB900617_gene1226 334
926561.KB900617_gene1199 926561.KB900617_gene1369 319
926561.KB900617_gene1199 926561.KB900617_gene1377 339
926561.KB900617_gene1199 926561.KB900620_gene2957 347
926561.KB900617_gene1199 926561.KB900621_gene2779 339
926561.KB900617_gene1199 926561.KB900620_gene3139 364
926561.KB900617_gene1199 926561.KB900624_gene2671 325
926561.KB900617_gene1199 926561.KB900617_gene1201 549
926561.KB900617_gene1199 926561.KB900622_gene664 325
926561.KB900617_gene1199 926561.KB900617_gene1713 359
926561.KB900617_gene1199 926561.KB900617_gene1413 339
926561.KB900617_gene1199 926561.KB900617_gene1630 339
926561.KB900617_gene1199 926561.KB900623_gene1059 319
926561.KB900617_gene1199 926561.KB900624_gene2660 154
926561.KB900617_gene1199 926561.KB900617_gene1495 328
