protein1 protein2 combined_score
1122218.KB893653_gene1010 1122218.KB893653_gene1015 358
1122218.KB893653_gene1010 1122218.KB893653_gene1005 271
1122218.KB893653_gene1010 1122218.KB893653_gene1002 358
1122218.KB893653_gene1010 1122218.KB893655_gene215 260
1122218.KB893653_gene1010 1122218.KB893668_gene2910 270
1122218.KB893653_gene1010 1122218.KB893664_gene2814 260
1122218.KB893653_gene1010 1122218.KB893668_gene2906 270
1122218.KB893653_gene1010 1122218.KB893653_gene1007 358
1122218.KB893653_gene1010 1122218.KB893653_gene1011 358
1122218.KB893653_gene1010 1122218.KB893653_gene1465 260
1122218.KB893653_gene1010 1122218.KB893664_gene2864 260
1122218.KB893653_gene1010 1122218.KB893664_gene2861 260
1122218.KB893653_gene1011 1122218.KB893653_gene1000 358
1122218.KB893653_gene1011 1122218.KB893668_gene2913 271
1122218.KB893653_gene1011 1122218.KB893667_gene2944 269
1122218.KB893653_gene1011 1122218.KB893659_gene192 269
1122218.KB893653_gene1011 1122218.KB893668_gene2904 271
1122218.KB893653_gene1011 1122218.KB893653_gene1005 341
1122218.KB893653_gene1011 1122218.KB893653_gene1015 358
1122218.KB893653_gene1011 1122218.KB893653_gene1002 358
1122218.KB893653_gene1011 1122218.KB893655_gene215 269
1122218.KB893653_gene1011 1122218.KB893668_gene2910 271
1122218.KB893653_gene1011 1122218.KB893664_gene2814 269
1122218.KB893653_gene1011 1122218.KB893668_gene2906 271
1122218.KB893653_gene1011 1122218.KB893653_gene1007 358
1122218.KB893653_gene1011 1122218.KB893653_gene1010 358
1122218.KB893653_gene1011 1122218.KB893664_gene2864 269
1122218.KB893653_gene1011 1122218.KB893653_gene1465 269
1122218.KB893653_gene1011 1122218.KB893664_gene2861 269
1122218.KB893653_gene1012 1122218.KB893653_gene571 664
1122218.KB893653_gene1012 1122218.KB893654_gene2708 553
1122218.KB893653_gene1012 1122218.KB893654_gene2541 670
1122218.KB893653_gene1012 1122218.KB893654_gene2268 669
1122218.KB893653_gene1012 1122218.KB893653_gene761 664
1122218.KB893653_gene1012 1122218.KB893654_gene2092 553
1122218.KB893653_gene1012 1122218.KB893654_gene2481 732
1122218.KB893653_gene1012 1122218.KB893654_gene2336 553
1122218.KB893653_gene1012 1122218.KB893654_gene2654 152
1122218.KB893653_gene1012 1122218.KB893654_gene2354 151
1122218.KB893653_gene1012 1122218.KB893653_gene1030 720
1122218.KB893653_gene1012 1122218.KB893653_gene350 208
1122218.KB893653_gene1012 1122218.KB893653_gene987 666
1122218.KB893653_gene1012 1122218.KB893654_gene1896 666
1122218.KB893653_gene1012 1122218.KB893654_gene2156 217
1122218.KB893653_gene1012 1122218.KB893655_gene227 553
1122218.KB893653_gene1012 1122218.KB893653_gene811 150
1122218.KB893653_gene1012 1122218.KB893662_gene103 187
1122218.KB893653_gene1012 1122218.KB893667_gene2933 230
1122218.KB893653_gene1012 1122218.KB893654_gene1774 553
1122218.KB893653_gene1012 1122218.KB893653_gene385 152
1122218.KB893653_gene1012 1122218.KB893653_gene252 152
1122218.KB893653_gene1012 1122218.KB893653_gene1351 664
1122218.KB893653_gene1012 1122218.KB893653_gene234 152
1122218.KB893653_gene1012 1122218.KB893653_gene704 158
1122218.KB893653_gene1012 1122218.KB893654_gene2576 230
1122218.KB893653_gene1012 1122218.KB893653_gene517 269
1122218.KB893653_gene1012 1122218.KB893654_gene1973 553
1122218.KB893653_gene1012 1122218.KB893654_gene1938 553
1122218.KB893653_gene1012 1122218.KB893653_gene1320 230
1122218.KB893653_gene1012 1122218.KB893654_gene2476 553
1122218.KB893653_gene1012 1122218.KB893653_gene1225 553
1122218.KB893653_gene1012 1122218.KB893664_gene2842 217
1122218.KB893653_gene1012 1122218.KB893653_gene1290 167
1122218.KB893653_gene1012 1122218.KB893653_gene384 211
1122218.KB893653_gene1012 1122218.KB893653_gene566 553
1122218.KB893653_gene1012 1122218.KB893654_gene2425 152
1122218.KB893653_gene1012 1122218.KB893654_gene2540 711
1122218.KB893653_gene1012 1122218.KB893653_gene254 230
1122218.KB893653_gene1012 1122218.KB893653_gene429 152
1122218.KB893653_gene1012 1122218.KB893653_gene975 152
1122218.KB893653_gene1012 1122218.KB893666_gene2992 230
1122218.KB893653_gene1013 1122218.KB893653_gene332 268
1122218.KB893653_gene1013 1122218.KB893654_gene2576 697
1122218.KB893653_gene1013 1122218.KB893653_gene391 248
1122218.KB893653_gene1013 1122218.KB893666_gene2979 198
1122218.KB893653_gene1013 1122218.KB893653_gene267 319
1122218.KB893653_gene1013 1122218.KB893654_gene2268 722
1122218.KB893653_gene1013 1122218.KB893654_gene2622 170
1122218.KB893653_gene1013 1122218.KB893654_gene2804 372
1122218.KB893653_gene1013 1122218.KB893654_gene1914 268
1122218.KB893653_gene1014 1122218.KB893653_gene1358 183
1122218.KB893653_gene1014 1122218.KB893653_gene873 151
1122218.KB893653_gene1014 1122218.KB893654_gene1898 242
1122218.KB893653_gene1015 1122218.KB893654_gene2794 304
1122218.KB893653_gene1015 1122218.KB893662_gene4 304
1122218.KB893653_gene1015 1122218.KB893653_gene1005 269
1122218.KB893653_gene1015 1122218.KB893653_gene1406 271
1122218.KB893653_gene1015 1122218.KB893653_gene1010 358
1122218.KB893653_gene1015 1122218.KB893653_gene1007 358
1122218.KB893653_gene1015 1122218.KB893653_gene1011 358
1122218.KB893653_gene1015 1122218.KB893668_gene2906 260
1122218.KB893653_gene1015 1122218.KB893653_gene1002 358
1122218.KB893653_gene1015 1122218.KB893668_gene2904 271
1122218.KB893653_gene1015 1122218.KB893653_gene366 304
1122218.KB893653_gene1015 1122218.KB893668_gene2910 260
1122218.KB893653_gene1015 1122218.KB893653_gene1000 358
1122218.KB893653_gene1015 1122218.KB893668_gene2913 260
1122218.KB893653_gene1015 1122218.KB893664_gene2815 260
1122218.KB893653_gene1015 1122218.KB893654_gene2500 304
1122218.KB893653_gene1015 1122218.KB893654_gene2393 304
1122218.KB893653_gene1015 1122218.KB893654_gene2086 152
1122218.KB893653_gene1015 1122218.KB893664_gene2817 304
1122218.KB893653_gene1020 1122218.KB893663_gene1631 212
1122218.KB893653_gene1020 1122218.KB893653_gene710 212
1122218.KB893653_gene1020 1122218.KB893663_gene1588 212
1122218.KB893653_gene1020 1122218.KB893653_gene818 237
1122218.KB893653_gene1020 1122218.KB893653_gene1475 212
1122218.KB893653_gene1020 1122218.KB893662_gene104 152
1122218.KB893653_gene1020 1122218.KB893664_gene2853 212
1122218.KB893653_gene1020 1122218.KB893653_gene420 212
1122218.KB893653_gene1021 1122218.KB893654_gene2638 151
1122218.KB893653_gene1021 1122218.KB893666_gene2984 151
1122218.KB893653_gene1021 1122218.KB893663_gene1650 245
1122218.KB893653_gene1021 1122218.KB893654_gene1793 318
1122218.KB893653_gene1021 1122218.KB893654_gene2214 932
1122218.KB893653_gene1021 1122218.KB893654_gene1915 214
1122218.KB893653_gene1021 1122218.KB893654_gene2215 957
1122218.KB893653_gene1021 1122218.KB893654_gene2637 151
1122218.KB893653_gene1021 1122218.KB893653_gene1157 214
1122218.KB893653_gene1021 1122218.KB893654_gene2316 318
1122218.KB893653_gene1021 1122218.KB893654_gene2665 369
1122218.KB893653_gene1021 1122218.KB893662_gene45 151
1122218.KB893653_gene1021 1122218.KB893666_gene2993 318
1122218.KB893653_gene1021 1122218.KB893654_gene2042 999
1122218.KB893653_gene1021 1122218.KB893662_gene44 151
1122218.KB893653_gene1021 1122218.KB893653_gene1044 290
1122218.KB893653_gene1021 1122218.KB893654_gene2643 369
1122218.KB893653_gene1021 1122218.KB893663_gene1617 622
1122218.KB893653_gene1021 1122218.KB893654_gene2008 202
1122218.KB893653_gene1021 1122218.KB893654_gene2646 369
1122218.KB893653_gene1021 1122218.KB893654_gene2093 318
1122218.KB893653_gene1025 1122218.KB893654_gene2318 195
1122218.KB893653_gene1025 1122218.KB893653_gene524 995
1122218.KB893653_gene1025 1122218.KB893663_gene1647 995
1122218.KB893653_gene1025 1122218.KB893653_gene1304 297
1122218.KB893653_gene1025 1122218.KB893653_gene493 995
1122218.KB893653_gene1025 1122218.KB893653_gene816 197
1122218.KB893653_gene1025 1122218.KB893664_gene2842 226
1122218.KB893653_gene1025 1122218.KB893653_gene494 995
1122218.KB893653_gene1025 1122218.KB893654_gene2156 232
1122218.KB893653_gene1027 1122218.KB893653_gene931 906
1122218.KB893653_gene1027 1122218.KB893654_gene1981 906
1122218.KB893653_gene1027 1122218.KB893654_gene2248 453
1122218.KB893653_gene1027 1122218.KB893653_gene590 836
1122218.KB893653_gene1027 1122218.KB893653_gene1398 539
1122218.KB893653_gene1028 1122218.KB893653_gene350 209
1122218.KB893653_gene1028 1122218.KB893654_gene2039 614
1122218.KB893653_gene1029 1122218.KB893653_gene776 539
1122218.KB893653_gene1029 1122218.KB893654_gene1950 599
1122218.KB893653_gene1029 1122218.KB893653_gene1309 453
1122218.KB893653_gene1029 1122218.KB893653_gene268 581
1122218.KB893653_gene1029 1122218.KB893654_gene2038 350
1122218.KB893653_gene1029 1122218.KB893653_gene642 591
1122218.KB893653_gene1029 1122218.KB893653_gene1090 169
1122218.KB893653_gene1030 1122218.KB893653_gene286 720
1122218.KB893653_gene1030 1122218.KB893667_gene2927 270
1122218.KB893653_gene1030 1122218.KB893653_gene947 720
1122218.KB893653_gene1030 1122218.KB893653_gene296 774
1122218.KB893653_gene1030 1122218.KB893665_gene145 270
1122218.KB893653_gene1030 1122218.KB893654_gene2661 270
1122218.KB893653_gene1030 1122218.KB893653_gene1299 720
1122218.KB893653_gene1030 1122218.KB893654_gene2541 779
1122218.KB893653_gene1030 1122218.KB893653_gene1012 720
1122218.KB893653_gene1030 1122218.KB893654_gene2436 270
1122218.KB893653_gene1030 1122218.KB893653_gene249 270
1122218.KB893653_gene1030 1122218.KB893654_gene2270 833
1122218.KB893653_gene1030 1122218.KB893662_gene102 270
1122218.KB893653_gene1030 1122218.KB893653_gene1443 720
1122218.KB893653_gene1030 1122218.KB893653_gene820 720
1122218.KB893653_gene1030 1122218.KB893653_gene976 720
1122218.KB893653_gene1030 1122218.KB893653_gene429 269
1122218.KB893653_gene1030 1122218.KB893653_gene252 269
1122218.KB893653_gene1030 1122218.KB893667_gene2926 270
1122218.KB893653_gene1030 1122218.KB893653_gene1140 720
1122218.KB893653_gene1030 1122218.KB893653_gene385 269
1122218.KB893653_gene1032 1122218.KB893653_gene1210 151
1122218.KB893653_gene1032 1122218.KB893653_gene878 244
1122218.KB893653_gene1032 1122218.KB893653_gene539 556
1122218.KB893653_gene1032 1122218.KB893653_gene574 244
1122218.KB893653_gene1032 1122218.KB893653_gene984 459
1122218.KB893653_gene1032 1122218.KB893654_gene2318 175
1122218.KB893653_gene1032 1122218.KB893654_gene2319 459
1122218.KB893653_gene1032 1122218.KB893653_gene1296 151
1122218.KB893653_gene1032 1122218.KB893653_gene446 478
1122218.KB893653_gene1032 1122218.KB893653_gene924 244
1122218.KB893653_gene1032 1122218.KB893653_gene925 244
1122218.KB893653_gene1032 1122218.KB893654_gene2590 556
1122218.KB893653_gene1035 1122218.KB893654_gene2293 188
1122218.KB893653_gene1035 1122218.KB893654_gene1943 214
1122218.KB893653_gene1035 1122218.KB893653_gene267 336
1122218.KB893653_gene1035 1122218.KB893653_gene548 489
1122218.KB893653_gene1035 1122218.KB893654_gene1964 161
1122218.KB893653_gene1035 1122218.KB893663_gene1709 188
1122218.KB893653_gene1038 1122218.KB893654_gene2297 600
1122218.KB893653_gene1038 1122218.KB893653_gene1255 543
1122218.KB893653_gene1038 1122218.KB893654_gene2318 195
1122218.KB893653_gene1038 1122218.KB893653_gene1363 600
1122218.KB893653_gene1038 1122218.KB893653_gene1506 998
1122218.KB893653_gene1038 1122218.KB893654_gene1873 341
1122218.KB893653_gene1038 1122218.KB893653_gene1507 996
1122218.KB893653_gene1038 1122218.KB893654_gene2675 290
1122218.KB893653_gene1038 1122218.KB893662_gene67 992
1122218.KB893653_gene1039 1122218.KB893653_gene1342 446
1122218.KB893653_gene1039 1122218.KB893653_gene252 185
1122218.KB893653_gene1039 1122218.KB893664_gene2819 446
1122218.KB893653_gene1039 1122218.KB893653_gene385 185
1122218.KB893653_gene1039 1122218.KB893654_gene2052 524
1122218.KB893653_gene1039 1122218.KB893663_gene1647 689
1122218.KB893653_gene1039 1122218.KB893653_gene493 689
1122218.KB893653_gene1039 1122218.KB893654_gene2086 749
1122218.KB893653_gene1039 1122218.KB893653_gene776 493
1122218.KB893653_gene1039 1122218.KB893654_gene2115 524
1122218.KB893653_gene1039 1122218.KB893654_gene1940 446
1122218.KB893653_gene1039 1122218.KB893653_gene831 194
1122218.KB893653_gene1039 1122218.KB893654_gene2356 264
1122218.KB893653_gene1039 1122218.KB893654_gene2157 529
1122218.KB893653_gene1039 1122218.KB893654_gene2156 719
1122218.KB893653_gene1039 1122218.KB893653_gene874 270
1122218.KB893653_gene1039 1122218.KB893664_gene2827 308
1122218.KB893653_gene1039 1122218.KB893654_gene1778 203
1122218.KB893653_gene1039 1122218.KB893654_gene2713 281
1122218.KB893653_gene1039 1122218.KB893663_gene1680 446
1122218.KB893653_gene1039 1122218.KB893653_gene1516 446
1122218.KB893653_gene1039 1122218.KB893663_gene1654 677
1122218.KB893653_gene1039 1122218.KB893654_gene2169 265
1122218.KB893653_gene1039 1122218.KB893654_gene2511 201
1122218.KB893653_gene1039 1122218.KB893662_gene23 150
1122218.KB893653_gene1039 1122218.KB893654_gene1906 685
1122218.KB893653_gene1039 1122218.KB893654_gene2120 281
1122218.KB893653_gene1039 1122218.KB893663_gene1652 281
1122218.KB893653_gene1039 1122218.KB893654_gene2088 201
1122218.KB893653_gene1039 1122218.KB893654_gene2268 388
1122218.KB893653_gene1039 1122218.KB893666_gene2962 279
1122218.KB893653_gene1039 1122218.KB893653_gene1136 270
1122218.KB893653_gene1039 1122218.KB893654_gene1935 524
1122218.KB893653_gene1039 1122218.KB893654_gene2569 281
1122218.KB893653_gene1039 1122218.KB893653_gene1421 524
1122218.KB893653_gene1039 1122218.KB893654_gene2622 616
1122218.KB893653_gene1039 1122218.KB893653_gene1489 227
1122218.KB893653_gene1039 1122218.KB893653_gene1057 446
1122218.KB893653_gene1039 1122218.KB893654_gene1914 449
1122218.KB893653_gene1039 1122218.KB893653_gene429 185
1122218.KB893653_gene1039 1122218.KB893662_gene65 446
1122218.KB893653_gene1039 1122218.KB893654_gene2044 524
1122218.KB893653_gene1039 1122218.KB893666_gene2970 446
1122218.KB893653_gene1039 1122218.KB893654_gene2771 446
1122218.KB893653_gene1039 1122218.KB893654_gene2087 153
1122218.KB893653_gene1039 1122218.KB893653_gene1290 237
1122218.KB893653_gene1039 1122218.KB893664_gene2842 719
1122218.KB893653_gene1039 1122218.KB893653_gene1066 175
1122218.KB893653_gene1039 1122218.KB893653_gene625 243
1122218.KB893653_gene1039 1122218.KB893653_gene494 728
1122218.KB893653_gene1039 1122218.KB893654_gene2300 446
1122218.KB893653_gene1039 1122218.KB893653_gene332 449
1122218.KB893653_gene1039 1122218.KB893654_gene1845 150
1122218.KB893653_gene1039 1122218.KB893653_gene1500 218
1122218.KB893653_gene1039 1122218.KB893654_gene1943 246
1122218.KB893653_gene1039 1122218.KB893653_gene1457 446
1122218.KB893653_gene1039 1122218.KB893653_gene524 711
1122218.KB893653_gene1039 1122218.KB893653_gene1179 152
1122218.KB893653_gene1039 1122218.KB893665_gene144 446
1122218.KB893653_gene1039 1122218.KB893654_gene1834 201
1122218.KB893653_gene1039 1122218.KB893664_gene2812 524
1122218.KB893653_gene1039 1122218.KB893653_gene704 872
1122218.KB893653_gene1039 1122218.KB893653_gene862 218
1122218.KB893653_gene1039 1122218.KB893654_gene2567 281
1122218.KB893653_gene1039 1122218.KB893653_gene1093 177
1122218.KB893653_gene1039 1122218.KB893653_gene1213 524
1122218.KB893653_gene1039 1122218.KB893654_gene1971 446
1122218.KB893653_gene1039 1122218.KB893653_gene1527 279
1122218.KB893653_gene1041 1122218.KB893653_gene1458 280
1122218.KB893653_gene1041 1122218.KB893653_gene619 541
1122218.KB893653_gene1041 1122218.KB893654_gene1861 235
1122218.KB893653_gene1041 1122218.KB893669_gene1571 280
1122218.KB893653_gene1041 1122218.KB893663_gene1675 827
1122218.KB893653_gene1041 1122218.KB893653_gene1485 779
1122218.KB893653_gene1041 1122218.KB893653_gene1162 151
1122218.KB893653_gene1041 1122218.KB893653_gene350 209
1122218.KB893653_gene1041 1122218.KB893654_gene1764 151
1122218.KB893653_gene1041 1122218.KB893653_gene411 271
1122218.KB893653_gene1041 1122218.KB893653_gene623 188
1122218.KB893653_gene1041 1122218.KB893653_gene406 150
1122218.KB893653_gene1041 1122218.KB893653_gene811 268
1122218.KB893653_gene1041 1122218.KB893653_gene384 151
1122218.KB893653_gene1041 1122218.KB893653_gene1290 256
1122218.KB893653_gene1041 1122218.KB893653_gene942 779
1122218.KB893653_gene1041 1122218.KB893664_gene2850 271
1122218.KB893653_gene1041 1122218.KB893653_gene1311 197
1122218.KB893653_gene1041 1122218.KB893653_gene1336 288
1122218.KB893653_gene1041 1122218.KB893662_gene49 271
1122218.KB893653_gene1041 1122218.KB893653_gene514 161
1122218.KB893653_gene1041 1122218.KB893653_gene425 150
1122218.KB893653_gene1041 1122218.KB893653_gene1266 271
1122218.KB893653_gene1041 1122218.KB893662_gene26 271
1122218.KB893653_gene1041 1122218.KB893654_gene2283 235
1122218.KB893653_gene1041 1122218.KB893654_gene2032 271
1122218.KB893653_gene1042 1122218.KB893654_gene1977 920
1122218.KB893653_gene1042 1122218.KB893653_gene626 150
1122218.KB893653_gene1042 1122218.KB893653_gene1378 936
1122218.KB893653_gene1042 1122218.KB893653_gene1075 238
1122218.KB893653_gene1042 1122218.KB893654_gene2497 869
1122218.KB893653_gene1042 1122218.KB893654_gene2547 822
1122218.KB893653_gene1042 1122218.KB893653_gene852 902
1122218.KB893653_gene1042 1122218.KB893654_gene2194 613
1122218.KB893653_gene1042 1122218.KB893653_gene601 410
1122218.KB893653_gene1042 1122218.KB893653_gene851 898
1122218.KB893653_gene1042 1122218.KB893654_gene1976 883
1122218.KB893653_gene1042 1122218.KB893653_gene715 613
1122218.KB893653_gene1042 1122218.KB893653_gene376 613
1122218.KB893653_gene1042 1122218.KB893653_gene1499 613
1122218.KB893653_gene1042 1122218.KB893654_gene2043 613
1122218.KB893653_gene1042 1122218.KB893653_gene1445 372
1122218.KB893653_gene1042 1122218.KB893653_gene924 287
1122218.KB893653_gene1042 1122218.KB893654_gene2085 201
1122218.KB893653_gene1042 1122218.KB893654_gene2542 268
1122218.KB893653_gene1042 1122218.KB893653_gene411 152
1122218.KB893653_gene1042 1122218.KB893653_gene539 163
1122218.KB893653_gene1042 1122218.KB893653_gene623 150
1122218.KB893653_gene1042 1122218.KB893654_gene2509 613
1122218.KB893653_gene1042 1122218.KB893653_gene1364 150
1122218.KB893653_gene1042 1122218.KB893654_gene1865 410
1122218.KB893653_gene1042 1122218.KB893654_gene2540 822
1122218.KB893653_gene1042 1122218.KB893654_gene2498 863
1122218.KB893653_gene1042 1122218.KB893654_gene2544 863
1122218.KB893653_gene1042 1122218.KB893653_gene336 613
1122218.KB893653_gene1042 1122218.KB893654_gene2283 158
1122218.KB893653_gene1042 1122218.KB893653_gene744 613
1122218.KB893653_gene1042 1122218.KB893662_gene49 152
1122218.KB893653_gene1042 1122218.KB893653_gene645 150
1122218.KB893653_gene1042 1122218.KB893666_gene2976 231
1122218.KB893653_gene1042 1122218.KB893663_gene1618 232
1122218.KB893653_gene1042 1122218.KB893654_gene1776 252
1122218.KB893653_gene1042 1122218.KB893653_gene1287 179
1122218.KB893653_gene1042 1122218.KB893653_gene955 222
1122218.KB893653_gene1042 1122218.KB893653_gene800 902
1122218.KB893653_gene1042 1122218.KB893653_gene480 238
1122218.KB893653_gene1042 1122218.KB893654_gene1978 909
1122218.KB893653_gene1042 1122218.KB893654_gene2508 613
1122218.KB893653_gene1042 1122218.KB893653_gene897 150
1122218.KB893653_gene1042 1122218.KB893665_gene120 177
1122218.KB893653_gene1042 1122218.KB893653_gene571 600
1122218.KB893653_gene1042 1122218.KB893653_gene962 613
1122218.KB893653_gene1042 1122218.KB893663_gene1693 252
1122218.KB893653_gene1042 1122218.KB893653_gene1280 245
1122218.KB893653_gene1042 1122218.KB893653_gene600 410
1122218.KB893653_gene1042 1122218.KB893663_gene1653 613
1122218.KB893653_gene1042 1122218.KB893653_gene643 150
1122218.KB893653_gene1042 1122218.KB893653_gene854 909
1122218.KB893653_gene1042 1122218.KB893654_gene2546 869
1122218.KB893653_gene1042 1122218.KB893653_gene871 267
1122218.KB893653_gene1042 1122218.KB893665_gene188 889
1122218.KB893653_gene1042 1122218.KB893654_gene1861 158
1122218.KB893653_gene1042 1122218.KB893656_gene200 613
1122218.KB893653_gene1042 1122218.KB893663_gene1617 150
1122218.KB893653_gene1042 1122218.KB893654_gene2227 505
1122218.KB893653_gene1042 1122218.KB893654_gene2590 163
1122218.KB893653_gene1042 1122218.KB893653_gene1494 165
1122218.KB893653_gene1042 1122218.KB893653_gene925 287
1122218.KB893653_gene1042 1122218.KB893654_gene2229 410
1122218.KB893653_gene1042 1122218.KB893653_gene1351 600
1122218.KB893653_gene1042 1122218.KB893654_gene2541 150
1122218.KB893653_gene1042 1122218.KB893654_gene2296 880
1122218.KB893653_gene1042 1122218.KB893654_gene2643 150
1122218.KB893653_gene1042 1122218.KB893653_gene878 287
1122218.KB893653_gene1042 1122218.KB893654_gene2370 326
1122218.KB893653_gene1042 1122218.KB893653_gene740 327
1122218.KB893653_gene1042 1122218.KB893653_gene761 600
1122218.KB893653_gene1042 1122218.KB893653_gene622 151
1122218.KB893653_gene1042 1122218.KB893654_gene2741 613
1122218.KB893653_gene1042 1122218.KB893654_gene2665 150
1122218.KB893653_gene1042 1122218.KB893653_gene950 613
1122218.KB893653_gene1042 1122218.KB893654_gene2597 613
1122218.KB893653_gene1042 1122218.KB893654_gene2549 885
1122218.KB893653_gene1042 1122218.KB893654_gene1783 613
1122218.KB893653_gene1042 1122218.KB893653_gene1238 252
1122218.KB893653_gene1042 1122218.KB893665_gene190 904
1122218.KB893653_gene1042 1122218.KB893654_gene2646 150
1122218.KB893653_gene1042 1122218.KB893654_gene2259 878
1122218.KB893653_gene1042 1122218.KB893653_gene446 163
1122218.KB893653_gene1042 1122218.KB893654_gene2678 613
1122218.KB893653_gene1042 1122218.KB893653_gene963 613
1122218.KB893653_gene1042 1122218.KB893654_gene2318 152
1122218.KB893653_gene1042 1122218.KB893653_gene853 920
1122218.KB893653_gene1042 1122218.KB893653_gene1377 909
1122218.KB893653_gene1042 1122218.KB893653_gene574 287
1122218.KB893653_gene1043 1122218.KB893654_gene1725 539
1122218.KB893653_gene1043 1122218.KB893654_gene1724 709
1122218.KB893653_gene1043 1122218.KB893654_gene1726 539
1122218.KB893653_gene1043 1122218.KB893653_gene848 299
1122218.KB893653_gene1043 1122218.KB893653_gene1117 299
1122218.KB893653_gene1044 1122218.KB893664_gene2819 257
1122218.KB893653_gene1044 1122218.KB893654_gene2534 196
1122218.KB893653_gene1044 1122218.KB893653_gene244 150
1122218.KB893653_gene1044 1122218.KB893653_gene1342 256
1122218.KB893653_gene1044 1122218.KB893666_gene2977 244
1122218.KB893653_gene1044 1122218.KB893653_gene908 337
1122218.KB893653_gene1044 1122218.KB893653_gene300 349
1122218.KB893653_gene1044 1122218.KB893653_gene1021 290
1122218.KB893653_gene1044 1122218.KB893654_gene2283 268
1122218.KB893653_gene1044 1122218.KB893666_gene2953 244
1122218.KB893653_gene1044 1122218.KB893662_gene26 271
