protein1 protein2 combined_score
626522.GCWU000325_00012 626522.GCWU000325_00181 152
626522.GCWU000325_00012 626522.GCWU000325_00141 188
626522.GCWU000325_00012 626522.GCWU000325_00597 152
626522.GCWU000325_00012 626522.GCWU000325_01131 188
626522.GCWU000325_00012 626522.GCWU000325_00529 188
626522.GCWU000325_00012 626522.GCWU000325_01253 159
626522.GCWU000325_00012 626522.GCWU000325_00626 163
626522.GCWU000325_00012 626522.GCWU000325_00679 163
626522.GCWU000325_00012 626522.GCWU000325_00165 163
626522.GCWU000325_00012 626522.GCWU000325_01221 161
626522.GCWU000325_00012 626522.GCWU000325_00859 230
626522.GCWU000325_00012 626522.GCWU000325_01403 189
626522.GCWU000325_00012 626522.GCWU000325_00205 152
626522.GCWU000325_00012 626522.GCWU000325_01551 152
626522.GCWU000325_00012 626522.GCWU000325_00101 188
626522.GCWU000325_00012 626522.GCWU000325_01641 239
626522.GCWU000325_00012 626522.GCWU000325_01632 188
626522.GCWU000325_00012 626522.GCWU000325_00325 188
626522.GCWU000325_00012 626522.GCWU000325_02624 163
626522.GCWU000325_00012 626522.GCWU000325_00903 152
626522.GCWU000325_00012 626522.GCWU000325_01827 222
626522.GCWU000325_00012 626522.GCWU000325_01694 189
626522.GCWU000325_00012 626522.GCWU000325_02040 153
626522.GCWU000325_00012 626522.GCWU000325_00202 188
626522.GCWU000325_00012 626522.GCWU000325_00720 159
626522.GCWU000325_00012 626522.GCWU000325_02039 390
626522.GCWU000325_00012 626522.GCWU000325_00365 163
626522.GCWU000325_00012 626522.GCWU000325_01642 223
626522.GCWU000325_00012 626522.GCWU000325_01008 188
626522.GCWU000325_00012 626522.GCWU000325_00569 223
626522.GCWU000325_00012 626522.GCWU000325_00399 163
626522.GCWU000325_00012 626522.GCWU000325_02340 152
626522.GCWU000325_00012 626522.GCWU000325_02045 161
626522.GCWU000325_00012 626522.GCWU000325_02542 152
626522.GCWU000325_00012 626522.GCWU000325_00808 163
626522.GCWU000325_00012 626522.GCWU000325_01261 153
626522.GCWU000325_00012 626522.GCWU000325_00343 156
626522.GCWU000325_00012 626522.GCWU000325_01819 230
626522.GCWU000325_00012 626522.GCWU000325_00551 188
626522.GCWU000325_00012 626522.GCWU000325_00274 188
626522.GCWU000325_00012 626522.GCWU000325_00297 188
626522.GCWU000325_00012 626522.GCWU000325_01215 163
626522.GCWU000325_00012 626522.GCWU000325_00825 747
626522.GCWU000325_00012 626522.GCWU000325_01173 188
626522.GCWU000325_00012 626522.GCWU000325_00037 188
626522.GCWU000325_00012 626522.GCWU000325_01969 231
626522.GCWU000325_00012 626522.GCWU000325_01756 163
626522.GCWU000325_00012 626522.GCWU000325_01830 150
626522.GCWU000325_00012 626522.GCWU000325_00694 188
626522.GCWU000325_00012 626522.GCWU000325_01473 188
626522.GCWU000325_00012 626522.GCWU000325_00230 163
626522.GCWU000325_00012 626522.GCWU000325_01252 237
626522.GCWU000325_00012 626522.GCWU000325_02463 188
626522.GCWU000325_00012 626522.GCWU000325_00296 197
626522.GCWU000325_00015 626522.GCWU000325_01104 382
626522.GCWU000325_00015 626522.GCWU000325_01470 215
626522.GCWU000325_00015 626522.GCWU000325_00019 933
626522.GCWU000325_00015 626522.GCWU000325_00018 998
626522.GCWU000325_00015 626522.GCWU000325_00023 999
626522.GCWU000325_00015 626522.GCWU000325_00017 999
626522.GCWU000325_00015 626522.GCWU000325_01582 215
626522.GCWU000325_00015 626522.GCWU000325_01603 966
626522.GCWU000325_00015 626522.GCWU000325_00021 999
626522.GCWU000325_00015 626522.GCWU000325_00022 999
626522.GCWU000325_00015 626522.GCWU000325_00020 999
626522.GCWU000325_00015 626522.GCWU000325_00094 933
626522.GCWU000325_00015 626522.GCWU000325_00237 215
626522.GCWU000325_00015 626522.GCWU000325_00024 999
626522.GCWU000325_00015 626522.GCWU000325_00016 998
626522.GCWU000325_00016 626522.GCWU000325_01435 191
626522.GCWU000325_00016 626522.GCWU000325_01292 841
626522.GCWU000325_00016 626522.GCWU000325_01109 192
626522.GCWU000325_00016 626522.GCWU000325_01015 851
626522.GCWU000325_00016 626522.GCWU000325_02189 183
626522.GCWU000325_00016 626522.GCWU000325_01234 206
626522.GCWU000325_00016 626522.GCWU000325_01470 222
626522.GCWU000325_00016 626522.GCWU000325_00482 191
626522.GCWU000325_00016 626522.GCWU000325_02038 151
626522.GCWU000325_00016 626522.GCWU000325_00023 997
626522.GCWU000325_00016 626522.GCWU000325_02531 181
626522.GCWU000325_00016 626522.GCWU000325_01110 193
626522.GCWU000325_00016 626522.GCWU000325_00019 958
626522.GCWU000325_00016 626522.GCWU000325_02262 205
626522.GCWU000325_00016 626522.GCWU000325_00827 220
626522.GCWU000325_00016 626522.GCWU000325_01798 206
626522.GCWU000325_00016 626522.GCWU000325_00237 222
626522.GCWU000325_00016 626522.GCWU000325_01603 978
626522.GCWU000325_00016 626522.GCWU000325_00819 206
626522.GCWU000325_00016 626522.GCWU000325_00020 999
626522.GCWU000325_00016 626522.GCWU000325_00085 198
626522.GCWU000325_00016 626522.GCWU000325_00022 996
626522.GCWU000325_00016 626522.GCWU000325_01449 151
626522.GCWU000325_00016 626522.GCWU000325_00015 998
626522.GCWU000325_00016 626522.GCWU000325_01928 875
626522.GCWU000325_00016 626522.GCWU000325_01111 188
626522.GCWU000325_00016 626522.GCWU000325_01582 222
626522.GCWU000325_00016 626522.GCWU000325_01104 192
626522.GCWU000325_00016 626522.GCWU000325_00017 999
626522.GCWU000325_00016 626522.GCWU000325_01588 188
626522.GCWU000325_00016 626522.GCWU000325_00828 192
626522.GCWU000325_00016 626522.GCWU000325_00018 999
626522.GCWU000325_00016 626522.GCWU000325_00094 958
626522.GCWU000325_00016 626522.GCWU000325_00024 997
626522.GCWU000325_00016 626522.GCWU000325_02122 186
626522.GCWU000325_00016 626522.GCWU000325_02473 192
626522.GCWU000325_00016 626522.GCWU000325_00021 998
626522.GCWU000325_00016 626522.GCWU000325_00455 151
626522.GCWU000325_00017 626522.GCWU000325_02241 154
626522.GCWU000325_00017 626522.GCWU000325_00020 999
626522.GCWU000325_00017 626522.GCWU000325_00022 999
626522.GCWU000325_00017 626522.GCWU000325_01603 976
626522.GCWU000325_00017 626522.GCWU000325_00016 999
626522.GCWU000325_00017 626522.GCWU000325_00237 222
626522.GCWU000325_00017 626522.GCWU000325_00827 219
626522.GCWU000325_00017 626522.GCWU000325_02593 181
626522.GCWU000325_00017 626522.GCWU000325_00316 188
626522.GCWU000325_00017 626522.GCWU000325_00023 999
626522.GCWU000325_00017 626522.GCWU000325_00019 980
626522.GCWU000325_00017 626522.GCWU000325_01110 217
626522.GCWU000325_00017 626522.GCWU000325_01234 206
626522.GCWU000325_00017 626522.GCWU000325_01470 222
626522.GCWU000325_00017 626522.GCWU000325_01292 844
626522.GCWU000325_00017 626522.GCWU000325_01109 192
626522.GCWU000325_00017 626522.GCWU000325_02189 183
626522.GCWU000325_00017 626522.GCWU000325_01103 206
626522.GCWU000325_00017 626522.GCWU000325_00021 999
626522.GCWU000325_00017 626522.GCWU000325_02122 186
626522.GCWU000325_00017 626522.GCWU000325_02803 195
626522.GCWU000325_00017 626522.GCWU000325_02013 181
626522.GCWU000325_00017 626522.GCWU000325_00024 999
626522.GCWU000325_00017 626522.GCWU000325_00094 980
626522.GCWU000325_00017 626522.GCWU000325_02063 181
626522.GCWU000325_00017 626522.GCWU000325_01588 188
626522.GCWU000325_00017 626522.GCWU000325_00018 999
626522.GCWU000325_00017 626522.GCWU000325_00828 206
626522.GCWU000325_00017 626522.GCWU000325_01104 220
626522.GCWU000325_00017 626522.GCWU000325_02743 181
626522.GCWU000325_00017 626522.GCWU000325_01436 193
626522.GCWU000325_00017 626522.GCWU000325_01582 222
626522.GCWU000325_00017 626522.GCWU000325_00015 999
626522.GCWU000325_00017 626522.GCWU000325_01928 212
626522.GCWU000325_00017 626522.GCWU000325_01111 188
626522.GCWU000325_00018 626522.GCWU000325_00022 998
626522.GCWU000325_00018 626522.GCWU000325_00021 999
626522.GCWU000325_00018 626522.GCWU000325_00020 999
626522.GCWU000325_00018 626522.GCWU000325_02473 214
626522.GCWU000325_00018 626522.GCWU000325_01603 966
