protein1 protein2 combined_score
1489678.RDMS_00060 1489678.RDMS_04850 393
1489678.RDMS_00060 1489678.RDMS_05330 188
1489678.RDMS_00060 1489678.RDMS_08500 150
1489678.RDMS_00065 1489678.RDMS_00490 159
1489678.RDMS_00065 1489678.RDMS_03315 159
1489678.RDMS_00065 1489678.RDMS_11695 159
1489678.RDMS_00070 1489678.RDMS_10300 163
1489678.RDMS_00070 1489678.RDMS_00080 175
1489678.RDMS_00075 1489678.RDMS_02545 201
1489678.RDMS_00080 1489678.RDMS_10795 642
1489678.RDMS_00080 1489678.RDMS_11545 186
1489678.RDMS_00080 1489678.RDMS_00935 179
1489678.RDMS_00080 1489678.RDMS_00070 175
1489678.RDMS_00080 1489678.RDMS_02585 214
1489678.RDMS_00080 1489678.RDMS_05680 150
1489678.RDMS_00080 1489678.RDMS_11300 927
1489678.RDMS_00080 1489678.RDMS_12135 252
1489678.RDMS_00080 1489678.RDMS_05100 183
1489678.RDMS_00080 1489678.RDMS_00480 642
1489678.RDMS_00080 1489678.RDMS_11015 970
1489678.RDMS_00080 1489678.RDMS_12255 328
1489678.RDMS_00080 1489678.RDMS_11020 971
1489678.RDMS_00080 1489678.RDMS_11345 163
1489678.RDMS_00080 1489678.RDMS_11295 165
1489678.RDMS_00080 1489678.RDMS_11010 961
1489678.RDMS_00080 1489678.RDMS_11070 955
1489678.RDMS_00080 1489678.RDMS_04185 228
1489678.RDMS_00080 1489678.RDMS_04825 163
1489678.RDMS_00080 1489678.RDMS_01155 191
1489678.RDMS_00080 1489678.RDMS_06745 825
1489678.RDMS_00080 1489678.RDMS_12035 642
1489678.RDMS_00080 1489678.RDMS_11025 970
1489678.RDMS_00080 1489678.RDMS_03300 328
1489678.RDMS_00080 1489678.RDMS_00820 163
1489678.RDMS_00080 1489678.RDMS_12960 642
1489678.RDMS_00080 1489678.RDMS_11035 970
1489678.RDMS_00080 1489678.RDMS_01980 642
1489678.RDMS_00080 1489678.RDMS_13775 642
1489678.RDMS_00080 1489678.RDMS_07785 188
1489678.RDMS_00080 1489678.RDMS_05145 700
1489678.RDMS_00080 1489678.RDMS_11480 228
1489678.RDMS_00080 1489678.RDMS_05580 828
1489678.RDMS_00080 1489678.RDMS_12250 338
1489678.RDMS_00080 1489678.RDMS_12075 165
1489678.RDMS_00080 1489678.RDMS_12125 154
1489678.RDMS_00080 1489678.RDMS_06815 353
1489678.RDMS_00080 1489678.RDMS_11435 163
1489678.RDMS_00080 1489678.RDMS_06090 246
1489678.RDMS_00080 1489678.RDMS_04765 700
1489678.RDMS_00080 1489678.RDMS_01415 264
1489678.RDMS_00080 1489678.RDMS_04970 642
1489678.RDMS_00080 1489678.RDMS_12325 165
1489678.RDMS_00080 1489678.RDMS_04755 161
1489678.RDMS_00080 1489678.RDMS_04375 167
1489678.RDMS_00080 1489678.RDMS_11285 642
1489678.RDMS_00080 1489678.RDMS_03980 260
1489678.RDMS_00080 1489678.RDMS_09205 161
1489678.RDMS_00080 1489678.RDMS_03185 642
1489678.RDMS_00080 1489678.RDMS_11030 971
1489678.RDMS_00080 1489678.RDMS_00150 700
1489678.RDMS_00080 1489678.RDMS_05355 175
1489678.RDMS_00080 1489678.RDMS_12140 254
1489678.RDMS_00080 1489678.RDMS_06240 165
1489678.RDMS_00080 1489678.RDMS_10030 175
1489678.RDMS_00080 1489678.RDMS_08315 201
1489678.RDMS_00080 1489678.RDMS_11055 234
1489678.RDMS_00080 1489678.RDMS_11040 969
1489678.RDMS_00080 1489678.RDMS_02150 253
1489678.RDMS_00080 1489678.RDMS_11550 186
1489678.RDMS_00080 1489678.RDMS_11045 957
1489678.RDMS_00080 1489678.RDMS_04810 191
1489678.RDMS_00080 1489678.RDMS_08985 175
1489678.RDMS_00080 1489678.RDMS_11050 969
1489678.RDMS_00080 1489678.RDMS_06505 254
1489678.RDMS_00080 1489678.RDMS_03375 173
1489678.RDMS_00080 1489678.RDMS_08970 183
1489678.RDMS_00080 1489678.RDMS_01160 173
1489678.RDMS_00080 1489678.RDMS_09575 175
1489678.RDMS_00080 1489678.RDMS_10185 825
1489678.RDMS_00080 1489678.RDMS_04410 163
1489678.RDMS_00080 1489678.RDMS_06810 353
1489678.RDMS_00080 1489678.RDMS_06500 252
1489678.RDMS_00080 1489678.RDMS_13495 169
1489678.RDMS_00080 1489678.RDMS_01420 223
1489678.RDMS_00080 1489678.RDMS_01095 925
