protein1 protein2 combined_score
1469613.JT55_00005 1469613.JT55_17680 159
1469613.JT55_00005 1469613.JT55_09675 652
1469613.JT55_00005 1469613.JT55_09680 374
1469613.JT55_00005 1469613.JT55_16915 315
1469613.JT55_00005 1469613.JT55_00155 315
1469613.JT55_00005 1469613.JT55_13735 582
1469613.JT55_00005 1469613.JT55_03965 212
1469613.JT55_00005 1469613.JT55_04810 652
1469613.JT55_00005 1469613.JT55_13760 374
1469613.JT55_00005 1469613.JT55_08865 652
1469613.JT55_00005 1469613.JT55_05390 315
1469613.JT55_00005 1469613.JT55_10675 244
1469613.JT55_00005 1469613.JT55_13675 582
1469613.JT55_00005 1469613.JT55_18425 374
1469613.JT55_00005 1469613.JT55_02420 169
1469613.JT55_00005 1469613.JT55_17620 311
1469613.JT55_00005 1469613.JT55_13690 607
1469613.JT55_00005 1469613.JT55_13805 652
1469613.JT55_00005 1469613.JT55_13730 978
1469613.JT55_00005 1469613.JT55_13710 552
1469613.JT55_00005 1469613.JT55_08870 652
1469613.JT55_00005 1469613.JT55_01920 374
1469613.JT55_00005 1469613.JT55_08980 607
1469613.JT55_00005 1469613.JT55_04320 309
1469613.JT55_00005 1469613.JT55_12970 159
1469613.JT55_00005 1469613.JT55_08885 223
1469613.JT55_00005 1469613.JT55_09935 315
1469613.JT55_00005 1469613.JT55_13770 374
1469613.JT55_00005 1469613.JT55_13680 656
1469613.JT55_00005 1469613.JT55_15905 330
1469613.JT55_00005 1469613.JT55_03975 309
1469613.JT55_00005 1469613.JT55_01470 309
1469613.JT55_00005 1469613.JT55_01700 340
1469613.JT55_00005 1469613.JT55_13685 374
1469613.JT55_00005 1469613.JT55_08175 652
1469613.JT55_00005 1469613.JT55_13700 565
1469613.JT55_00005 1469613.JT55_03935 315
1469613.JT55_00005 1469613.JT55_13775 607
1469613.JT55_00005 1469613.JT55_17690 374
1469613.JT55_00005 1469613.JT55_13720 374
1469613.JT55_00015 1469613.JT55_02010 296
1469613.JT55_00015 1469613.JT55_06875 304
1469613.JT55_00015 1469613.JT55_00615 311
1469613.JT55_00015 1469613.JT55_17650 311
1469613.JT55_00015 1469613.JT55_18735 194
1469613.JT55_00015 1469613.JT55_12370 763
1469613.JT55_00015 1469613.JT55_14975 763
1469613.JT55_00015 1469613.JT55_05315 280
1469613.JT55_00015 1469613.JT55_16280 165
1469613.JT55_00015 1469613.JT55_15615 294
1469613.JT55_00015 1469613.JT55_18355 171
1469613.JT55_00015 1469613.JT55_10135 683
1469613.JT55_00015 1469613.JT55_07575 296
1469613.JT55_00015 1469613.JT55_01175 311
1469613.JT55_00015 1469613.JT55_08055 280
