protein1 protein2 combined_score
765910.MARPU_00010 765910.MARPU_10635 756
765910.MARPU_00010 765910.MARPU_11165 651
765910.MARPU_00010 765910.MARPU_01590 186
765910.MARPU_00010 765910.MARPU_06290 908
765910.MARPU_00015 765910.MARPU_11265 652
765910.MARPU_00015 765910.MARPU_12890 224
765910.MARPU_00015 765910.MARPU_15005 167
765910.MARPU_00015 765910.MARPU_14745 689
765910.MARPU_00015 765910.MARPU_14750 689
765910.MARPU_00015 765910.MARPU_14785 165
765910.MARPU_00015 765910.MARPU_08870 743
765910.MARPU_00015 765910.MARPU_02660 167
765910.MARPU_00015 765910.MARPU_04855 689
765910.MARPU_00020 765910.MARPU_00095 170
765910.MARPU_00020 765910.MARPU_02785 167
765910.MARPU_00020 765910.MARPU_04635 995
765910.MARPU_00020 765910.MARPU_12725 170
765910.MARPU_00020 765910.MARPU_09430 195
765910.MARPU_00020 765910.MARPU_06230 167
765910.MARPU_00020 765910.MARPU_05500 229
765910.MARPU_00020 765910.MARPU_04225 689
765910.MARPU_00020 765910.MARPU_07905 152
765910.MARPU_00020 765910.MARPU_07865 193
765910.MARPU_00020 765910.MARPU_14015 194
765910.MARPU_00020 765910.MARPU_15475 193
765910.MARPU_00020 765910.MARPU_09855 699
765910.MARPU_00020 765910.MARPU_07705 186
765910.MARPU_00020 765910.MARPU_14175 945
765910.MARPU_00020 765910.MARPU_02865 747
765910.MARPU_00020 765910.MARPU_08000 264
765910.MARPU_00020 765910.MARPU_09360 203
765910.MARPU_00020 765910.MARPU_03605 150
765910.MARPU_00020 765910.MARPU_04600 689
765910.MARPU_00020 765910.MARPU_15310 195
765910.MARPU_00020 765910.MARPU_01875 296
765910.MARPU_00020 765910.MARPU_10415 215
765910.MARPU_00020 765910.MARPU_00005 480
765910.MARPU_00020 765910.MARPU_11910 181
765910.MARPU_00020 765910.MARPU_12550 194
765910.MARPU_00020 765910.MARPU_12370 775
765910.MARPU_00020 765910.MARPU_01890 771
765910.MARPU_00020 765910.MARPU_06290 864
765910.MARPU_00020 765910.MARPU_08355 203
765910.MARPU_00020 765910.MARPU_02250 209
765910.MARPU_00020 765910.MARPU_00010 201
765910.MARPU_00020 765910.MARPU_13550 181
765910.MARPU_00020 765910.MARPU_01215 179
765910.MARPU_00020 765910.MARPU_00790 167
765910.MARPU_00020 765910.MARPU_11980 209
765910.MARPU_00020 765910.MARPU_14655 165
765910.MARPU_00020 765910.MARPU_09110 264
765910.MARPU_00020 765910.MARPU_08135 214
765910.MARPU_00020 765910.MARPU_08660 209
765910.MARPU_00020 765910.MARPU_16635 205
765910.MARPU_00020 765910.MARPU_10270 173
765910.MARPU_00020 765910.MARPU_10655 978
765910.MARPU_00020 765910.MARPU_11920 159
765910.MARPU_00020 765910.MARPU_13795 699
765910.MARPU_00020 765910.MARPU_07590 251
765910.MARPU_00020 765910.MARPU_16440 159
765910.MARPU_00020 765910.MARPU_14750 194
765910.MARPU_00020 765910.MARPU_07585 179
765910.MARPU_00020 765910.MARPU_04345 179
765910.MARPU_00020 765910.MARPU_05575 181
765910.MARPU_00020 765910.MARPU_11015 775
765910.MARPU_00020 765910.MARPU_13150 224
765910.MARPU_00020 765910.MARPU_02535 349
765910.MARPU_00020 765910.MARPU_12455 747
765910.MARPU_00020 765910.MARPU_02045 193
765910.MARPU_00020 765910.MARPU_03495 152
765910.MARPU_00020 765910.MARPU_11070 264
765910.MARPU_00025 765910.MARPU_05485 183
765910.MARPU_00025 765910.MARPU_11255 347
765910.MARPU_00025 765910.MARPU_14810 416
765910.MARPU_00025 765910.MARPU_16650 998
765910.MARPU_00025 765910.MARPU_07495 347
765910.MARPU_00025 765910.MARPU_03340 189
765910.MARPU_00025 765910.MARPU_11145 158
765910.MARPU_00025 765910.MARPU_15210 183
765910.MARPU_00025 765910.MARPU_01125 189
765910.MARPU_00025 765910.MARPU_04675 416
765910.MARPU_00025 765910.MARPU_16655 968
765910.MARPU_00025 765910.MARPU_13440 420
765910.MARPU_00025 765910.MARPU_12455 173
765910.MARPU_00025 765910.MARPU_04930 189
765910.MARPU_00025 765910.MARPU_02865 173
765910.MARPU_00025 765910.MARPU_04690 416
765910.MARPU_00025 765910.MARPU_12695 152
765910.MARPU_00025 765910.MARPU_02640 189
765910.MARPU_00035 765910.MARPU_05940 224
765910.MARPU_00035 765910.MARPU_14920 625
765910.MARPU_00035 765910.MARPU_13420 625
765910.MARPU_00035 765910.MARPU_01130 179
765910.MARPU_00035 765910.MARPU_00445 625
765910.MARPU_00035 765910.MARPU_04065 625
765910.MARPU_00035 765910.MARPU_00440 625
765910.MARPU_00035 765910.MARPU_02825 224
765910.MARPU_00040 765910.MARPU_03885 155
765910.MARPU_00040 765910.MARPU_11845 642
765910.MARPU_00040 765910.MARPU_12140 175
765910.MARPU_00040 765910.MARPU_03735 173
765910.MARPU_00040 765910.MARPU_15220 169
765910.MARPU_00040 765910.MARPU_00440 636
765910.MARPU_00040 765910.MARPU_07555 663
765910.MARPU_00040 765910.MARPU_11060 269
765910.MARPU_00040 765910.MARPU_13420 636
765910.MARPU_00040 765910.MARPU_16555 169
765910.MARPU_00040 765910.MARPU_02100 269
765910.MARPU_00040 765910.MARPU_08540 237
765910.MARPU_00040 765910.MARPU_03825 177
765910.MARPU_00040 765910.MARPU_00445 636
765910.MARPU_00040 765910.MARPU_04065 636
765910.MARPU_00040 765910.MARPU_14920 636
765910.MARPU_00045 765910.MARPU_13815 230
765910.MARPU_00060 765910.MARPU_13435 152
765910.MARPU_00060 765910.MARPU_03375 210
765910.MARPU_00060 765910.MARPU_07745 152
765910.MARPU_00060 765910.MARPU_15015 343
765910.MARPU_00060 765910.MARPU_14180 592
765910.MARPU_00060 765910.MARPU_00805 689
765910.MARPU_00060 765910.MARPU_10305 444
765910.MARPU_00060 765910.MARPU_12695 367
765910.MARPU_00060 765910.MARPU_01855 152
765910.MARPU_00060 765910.MARPU_14785 165
765910.MARPU_00080 765910.MARPU_00925 177
765910.MARPU_00080 765910.MARPU_02550 212
765910.MARPU_00080 765910.MARPU_05250 177
765910.MARPU_00080 765910.MARPU_07540 177
765910.MARPU_00080 765910.MARPU_09810 177
765910.MARPU_00080 765910.MARPU_10585 177
765910.MARPU_00080 765910.MARPU_02110 177
765910.MARPU_00080 765910.MARPU_09165 177
765910.MARPU_00080 765910.MARPU_10205 177
765910.MARPU_00080 765910.MARPU_06080 177
765910.MARPU_00080 765910.MARPU_03150 282
765910.MARPU_00080 765910.MARPU_05375 177
765910.MARPU_00080 765910.MARPU_08525 177
765910.MARPU_00080 765910.MARPU_11170 212
765910.MARPU_00080 765910.MARPU_03590 177
765910.MARPU_00080 765910.MARPU_00410 177
765910.MARPU_00080 765910.MARPU_15750 212
765910.MARPU_00080 765910.MARPU_07190 177
765910.MARPU_00080 765910.MARPU_02165 177
765910.MARPU_00080 765910.MARPU_09170 177
765910.MARPU_00080 765910.MARPU_00225 177
765910.MARPU_00080 765910.MARPU_14415 177
765910.MARPU_00080 765910.MARPU_16385 169
765910.MARPU_00080 765910.MARPU_09180 177
765910.MARPU_00080 765910.MARPU_15275 177
765910.MARPU_00080 765910.MARPU_05305 177
765910.MARPU_00080 765910.MARPU_01865 427
765910.MARPU_00080 765910.MARPU_09900 177
765910.MARPU_00080 765910.MARPU_08570 177
765910.MARPU_00080 765910.MARPU_09765 212
765910.MARPU_00080 765910.MARPU_10930 177
765910.MARPU_00080 765910.MARPU_09175 177
765910.MARPU_00085 765910.MARPU_14265 171
765910.MARPU_00090 765910.MARPU_01025 183
765910.MARPU_00090 765910.MARPU_03955 183
765910.MARPU_00090 765910.MARPU_05215 183
765910.MARPU_00090 765910.MARPU_05310 183
765910.MARPU_00090 765910.MARPU_12200 179
765910.MARPU_00090 765910.MARPU_14080 220
765910.MARPU_00090 765910.MARPU_10165 183
765910.MARPU_00090 765910.MARPU_02605 175
765910.MARPU_00090 765910.MARPU_12430 175
765910.MARPU_00090 765910.MARPU_13550 756
765910.MARPU_00090 765910.MARPU_13390 330
765910.MARPU_00090 765910.MARPU_01420 183
765910.MARPU_00090 765910.MARPU_05430 183
765910.MARPU_00090 765910.MARPU_04100 183
765910.MARPU_00090 765910.MARPU_12635 175
765910.MARPU_00090 765910.MARPU_05440 183
765910.MARPU_00090 765910.MARPU_13045 190
765910.MARPU_00090 765910.MARPU_11345 175
765910.MARPU_00090 765910.MARPU_14830 179
765910.MARPU_00090 765910.MARPU_01185 175
765910.MARPU_00090 765910.MARPU_11405 175
765910.MARPU_00090 765910.MARPU_11385 179
765910.MARPU_00090 765910.MARPU_07515 183
765910.MARPU_00090 765910.MARPU_01905 202
765910.MARPU_00090 765910.MARPU_08050 173
765910.MARPU_00090 765910.MARPU_11165 175
765910.MARPU_00090 765910.MARPU_05240 290
765910.MARPU_00090 765910.MARPU_03625 186
765910.MARPU_00090 765910.MARPU_08185 175
765910.MARPU_00090 765910.MARPU_15640 183
765910.MARPU_00090 765910.MARPU_10080 175
765910.MARPU_00090 765910.MARPU_01840 179
765910.MARPU_00090 765910.MARPU_05260 183
765910.MARPU_00090 765910.MARPU_11615 167
765910.MARPU_00090 765910.MARPU_13360 175
765910.MARPU_00090 765910.MARPU_12150 175
765910.MARPU_00090 765910.MARPU_04995 179
765910.MARPU_00090 765910.MARPU_01390 179
765910.MARPU_00090 765910.MARPU_13450 179
765910.MARPU_00090 765910.MARPU_15565 183
765910.MARPU_00090 765910.MARPU_04450 175
765910.MARPU_00090 765910.MARPU_15645 183
765910.MARPU_00090 765910.MARPU_05230 183
765910.MARPU_00090 765910.MARPU_03560 151
765910.MARPU_00090 765910.MARPU_07505 183
765910.MARPU_00090 765910.MARPU_15630 183
765910.MARPU_00090 765910.MARPU_15995 183
765910.MARPU_00090 765910.MARPU_09410 175
765910.MARPU_00090 765910.MARPU_06075 151
765910.MARPU_00090 765910.MARPU_11390 179
765910.MARPU_00090 765910.MARPU_01900 202
765910.MARPU_00090 765910.MARPU_00530 183
765910.MARPU_00090 765910.MARPU_12110 279
765910.MARPU_00090 765910.MARPU_02165 175
765910.MARPU_00090 765910.MARPU_14640 177
765910.MARPU_00090 765910.MARPU_10830 167
765910.MARPU_00090 765910.MARPU_13475 179
765910.MARPU_00090 765910.MARPU_05000 330
765910.MARPU_00090 765910.MARPU_12205 183
765910.MARPU_00090 765910.MARPU_03465 175
765910.MARPU_00090 765910.MARPU_02315 175
765910.MARPU_00090 765910.MARPU_04010 175
765910.MARPU_00090 765910.MARPU_02495 165
765910.MARPU_00090 765910.MARPU_07675 179
765910.MARPU_00090 765910.MARPU_14880 167
765910.MARPU_00090 765910.MARPU_08850 175
765910.MARPU_00090 765910.MARPU_15945 175
765910.MARPU_00090 765910.MARPU_09195 175
765910.MARPU_00090 765910.MARPU_08165 175
765910.MARPU_00090 765910.MARPU_03345 179
765910.MARPU_00090 765910.MARPU_13470 179
765910.MARPU_00095 765910.MARPU_00020 170
765910.MARPU_00095 765910.MARPU_11265 463
765910.MARPU_00095 765910.MARPU_07540 554
765910.MARPU_00095 765910.MARPU_05250 554
765910.MARPU_00095 765910.MARPU_08525 554
765910.MARPU_00095 765910.MARPU_09165 554
765910.MARPU_00095 765910.MARPU_03935 167
765910.MARPU_00095 765910.MARPU_02110 554
765910.MARPU_00095 765910.MARPU_14415 554
765910.MARPU_00095 765910.MARPU_00225 554
765910.MARPU_00095 765910.MARPU_04600 170
765910.MARPU_00095 765910.MARPU_09385 742
765910.MARPU_00095 765910.MARPU_03590 554
765910.MARPU_00095 765910.MARPU_03840 194
765910.MARPU_00095 765910.MARPU_03690 199
765910.MARPU_00095 765910.MARPU_02865 700
765910.MARPU_00095 765910.MARPU_12695 611
765910.MARPU_00095 765910.MARPU_12510 406
765910.MARPU_00095 765910.MARPU_09175 554
765910.MARPU_00095 765910.MARPU_12370 736
765910.MARPU_00095 765910.MARPU_05305 554
765910.MARPU_00095 765910.MARPU_02145 570
765910.MARPU_00095 765910.MARPU_09900 554
765910.MARPU_00095 765910.MARPU_08290 192
765910.MARPU_00095 765910.MARPU_15275 554
765910.MARPU_00095 765910.MARPU_10585 554
765910.MARPU_00095 765910.MARPU_00010 449
765910.MARPU_00095 765910.MARPU_09810 554
765910.MARPU_00095 765910.MARPU_15270 152
765910.MARPU_00095 765910.MARPU_13770 163
765910.MARPU_00095 765910.MARPU_06290 736
765910.MARPU_00095 765910.MARPU_05410 167
765910.MARPU_00095 765910.MARPU_12365 632
765910.MARPU_00095 765910.MARPU_14835 219
765910.MARPU_00095 765910.MARPU_00925 554
765910.MARPU_00095 765910.MARPU_05375 554
765910.MARPU_00095 765910.MARPU_08680 475
765910.MARPU_00095 765910.MARPU_06080 554
765910.MARPU_00095 765910.MARPU_10205 554
765910.MARPU_00095 765910.MARPU_03685 232
765910.MARPU_00095 765910.MARPU_08220 331
765910.MARPU_00095 765910.MARPU_11015 703
765910.MARPU_00095 765910.MARPU_01445 167
765910.MARPU_00095 765910.MARPU_03930 165
765910.MARPU_00095 765910.MARPU_14475 167
765910.MARPU_00095 765910.MARPU_14750 645
765910.MARPU_00095 765910.MARPU_01075 194
765910.MARPU_00095 765910.MARPU_10145 158
765910.MARPU_00095 765910.MARPU_07590 623
765910.MARPU_00095 765910.MARPU_07190 554
765910.MARPU_00095 765910.MARPU_02165 581
765910.MARPU_00095 765910.MARPU_09170 554
765910.MARPU_00095 765910.MARPU_00410 554
765910.MARPU_00095 765910.MARPU_16240 560
765910.MARPU_00095 765910.MARPU_10930 554
765910.MARPU_00095 765910.MARPU_12455 700
765910.MARPU_00095 765910.MARPU_08570 554
765910.MARPU_00095 765910.MARPU_09180 554
765910.MARPU_00100 765910.MARPU_03450 165
765910.MARPU_00100 765910.MARPU_15785 461
765910.MARPU_00100 765910.MARPU_15790 502
765910.MARPU_00100 765910.MARPU_03335 248
765910.MARPU_00100 765910.MARPU_07970 175
765910.MARPU_00100 765910.MARPU_15835 210
765910.MARPU_00105 765910.MARPU_13475 175
765910.MARPU_00105 765910.MARPU_01840 210
765910.MARPU_00105 765910.MARPU_02275 183
765910.MARPU_00105 765910.MARPU_02900 183
765910.MARPU_00105 765910.MARPU_01045 183
765910.MARPU_00105 765910.MARPU_03345 175
765910.MARPU_00105 765910.MARPU_02895 183
765910.MARPU_00105 765910.MARPU_13470 175
765910.MARPU_00105 765910.MARPU_03415 183
765910.MARPU_00110 765910.MARPU_04400 167
765910.MARPU_00110 765910.MARPU_04430 167
765910.MARPU_00115 765910.MARPU_02370 157
765910.MARPU_00115 765910.MARPU_14295 161
765910.MARPU_00115 765910.MARPU_04410 159
765910.MARPU_00120 765910.MARPU_13620 343
765910.MARPU_00120 765910.MARPU_11070 196
765910.MARPU_00120 765910.MARPU_04195 340
765910.MARPU_00120 765910.MARPU_02630 274
765910.MARPU_00120 765910.MARPU_12635 177
765910.MARPU_00120 765910.MARPU_06630 175
765910.MARPU_00120 765910.MARPU_11345 177
765910.MARPU_00120 765910.MARPU_09930 196
765910.MARPU_00120 765910.MARPU_09410 177
765910.MARPU_00120 765910.MARPU_11405 177
765910.MARPU_00120 765910.MARPU_01185 177
765910.MARPU_00120 765910.MARPU_09110 179
765910.MARPU_00120 765910.MARPU_12150 177
765910.MARPU_00120 765910.MARPU_07105 313
765910.MARPU_00120 765910.MARPU_01605 248
765910.MARPU_00120 765910.MARPU_01940 327
765910.MARPU_00120 765910.MARPU_12430 177
765910.MARPU_00120 765910.MARPU_03860 175
765910.MARPU_00120 765910.MARPU_02605 177
765910.MARPU_00120 765910.MARPU_12955 343
765910.MARPU_00120 765910.MARPU_04010 177
765910.MARPU_00120 765910.MARPU_15020 224
765910.MARPU_00120 765910.MARPU_15945 177
765910.MARPU_00120 765910.MARPU_08850 177
765910.MARPU_00120 765910.MARPU_06910 185
765910.MARPU_00120 765910.MARPU_05485 167
765910.MARPU_00120 765910.MARPU_16270 175
765910.MARPU_00120 765910.MARPU_05005 196
765910.MARPU_00120 765910.MARPU_08165 177
765910.MARPU_00120 765910.MARPU_09195 177
765910.MARPU_00120 765910.MARPU_15210 167
765910.MARPU_00120 765910.MARPU_13360 177
765910.MARPU_00120 765910.MARPU_14020 175
765910.MARPU_00120 765910.MARPU_10295 185
765910.MARPU_00120 765910.MARPU_02165 177
765910.MARPU_00120 765910.MARPU_01845 175
765910.MARPU_00120 765910.MARPU_15905 340
765910.MARPU_00120 765910.MARPU_08000 250
765910.MARPU_00120 765910.MARPU_08185 177
765910.MARPU_00120 765910.MARPU_03360 343
765910.MARPU_00120 765910.MARPU_10080 177
765910.MARPU_00120 765910.MARPU_03575 343
765910.MARPU_00120 765910.MARPU_03465 177
765910.MARPU_00120 765910.MARPU_07130 284
765910.MARPU_00120 765910.MARPU_04120 196
765910.MARPU_00125 765910.MARPU_12135 764
765910.MARPU_00125 765910.MARPU_00130 902
765910.MARPU_00125 765910.MARPU_01355 381
765910.MARPU_00130 765910.MARPU_03560 517
765910.MARPU_00130 765910.MARPU_00125 902
765910.MARPU_00130 765910.MARPU_13480 403
765910.MARPU_00130 765910.MARPU_06075 517
765910.MARPU_00130 765910.MARPU_16060 403
765910.MARPU_00135 765910.MARPU_13460 152
765910.MARPU_00135 765910.MARPU_10480 650
765910.MARPU_00135 765910.MARPU_11915 194
765910.MARPU_00135 765910.MARPU_00575 171
765910.MARPU_00135 765910.MARPU_15090 245
765910.MARPU_00135 765910.MARPU_04725 650
765910.MARPU_00135 765910.MARPU_07480 650
765910.MARPU_00135 765910.MARPU_03345 183
765910.MARPU_00135 765910.MARPU_13470 183
765910.MARPU_00135 765910.MARPU_01105 167
765910.MARPU_00135 765910.MARPU_10120 167
765910.MARPU_00135 765910.MARPU_12245 167
765910.MARPU_00135 765910.MARPU_14640 832
765910.MARPU_00135 765910.MARPU_06595 167
765910.MARPU_00135 765910.MARPU_00495 650
765910.MARPU_00135 765910.MARPU_13475 183
765910.MARPU_00135 765910.MARPU_01840 183
765910.MARPU_00135 765910.MARPU_14725 214
765910.MARPU_00135 765910.MARPU_11855 167
765910.MARPU_00135 765910.MARPU_05110 650
765910.MARPU_00140 765910.MARPU_05215 179
765910.MARPU_00140 765910.MARPU_05310 179
765910.MARPU_00140 765910.MARPU_01025 179
765910.MARPU_00140 765910.MARPU_08880 159
765910.MARPU_00140 765910.MARPU_11625 204
765910.MARPU_00140 765910.MARPU_03955 179
765910.MARPU_00140 765910.MARPU_10165 179
765910.MARPU_00140 765910.MARPU_13800 190
765910.MARPU_00140 765910.MARPU_04100 179
765910.MARPU_00140 765910.MARPU_05430 179
765910.MARPU_00140 765910.MARPU_01420 179
765910.MARPU_00140 765910.MARPU_03375 161
765910.MARPU_00140 765910.MARPU_05440 179
765910.MARPU_00140 765910.MARPU_07465 169
765910.MARPU_00140 765910.MARPU_07515 179
765910.MARPU_00140 765910.MARPU_07050 169
765910.MARPU_00140 765910.MARPU_15640 179
765910.MARPU_00140 765910.MARPU_01840 193
765910.MARPU_00140 765910.MARPU_05260 179
765910.MARPU_00140 765910.MARPU_15440 179
765910.MARPU_00140 765910.MARPU_15090 248
765910.MARPU_00140 765910.MARPU_15565 179
765910.MARPU_00140 765910.MARPU_13585 179
765910.MARPU_00140 765910.MARPU_15630 179
765910.MARPU_00140 765910.MARPU_07505 179
765910.MARPU_00140 765910.MARPU_15995 179
765910.MARPU_00140 765910.MARPU_15645 179
765910.MARPU_00140 765910.MARPU_05230 179
765910.MARPU_00140 765910.MARPU_15430 179
765910.MARPU_00140 765910.MARPU_00530 179
765910.MARPU_00140 765910.MARPU_05120 190
765910.MARPU_00140 765910.MARPU_12205 179
765910.MARPU_00140 765910.MARPU_13475 193
765910.MARPU_00140 765910.MARPU_08955 169
765910.MARPU_00140 765910.MARPU_13470 193
765910.MARPU_00140 765910.MARPU_03345 193
765910.MARPU_00140 765910.MARPU_15205 165
765910.MARPU_00150 765910.MARPU_15040 181
765910.MARPU_00150 765910.MARPU_08195 181
765910.MARPU_00150 765910.MARPU_04865 210
765910.MARPU_00155 765910.MARPU_15070 181
765910.MARPU_00155 765910.MARPU_09175 175
765910.MARPU_00155 765910.MARPU_10930 175
765910.MARPU_00155 765910.MARPU_05305 175
765910.MARPU_00155 765910.MARPU_09900 175
765910.MARPU_00155 765910.MARPU_15780 161
765910.MARPU_00155 765910.MARPU_08570 175
765910.MARPU_00155 765910.MARPU_08500 177
765910.MARPU_00155 765910.MARPU_09180 175
765910.MARPU_00155 765910.MARPU_15275 175
765910.MARPU_00155 765910.MARPU_15085 177
765910.MARPU_00155 765910.MARPU_14415 175
765910.MARPU_00155 765910.MARPU_00225 175
765910.MARPU_00155 765910.MARPU_09325 153
765910.MARPU_00155 765910.MARPU_07190 175
765910.MARPU_00155 765910.MARPU_02165 187
765910.MARPU_00155 765910.MARPU_09170 175
765910.MARPU_00155 765910.MARPU_03590 175
765910.MARPU_00155 765910.MARPU_03840 331
765910.MARPU_00155 765910.MARPU_00410 175
765910.MARPU_00155 765910.MARPU_12445 167
765910.MARPU_00155 765910.MARPU_05375 175
765910.MARPU_00155 765910.MARPU_08525 175
765910.MARPU_00155 765910.MARPU_09165 175
765910.MARPU_00155 765910.MARPU_06080 175
765910.MARPU_00155 765910.MARPU_10205 175
765910.MARPU_00155 765910.MARPU_02110 175
765910.MARPU_00155 765910.MARPU_10585 191
765910.MARPU_00155 765910.MARPU_09810 217
765910.MARPU_00155 765910.MARPU_06230 210
765910.MARPU_00155 765910.MARPU_07540 175
765910.MARPU_00155 765910.MARPU_05250 175
765910.MARPU_00155 765910.MARPU_15835 154
765910.MARPU_00155 765910.MARPU_00925 175
765910.MARPU_00160 765910.MARPU_15935 195
765910.MARPU_00160 765910.MARPU_01975 272
765910.MARPU_00160 765910.MARPU_01900 364
765910.MARPU_00160 765910.MARPU_02045 345
765910.MARPU_00160 765910.MARPU_15475 345
765910.MARPU_00160 765910.MARPU_07865 345
765910.MARPU_00160 765910.MARPU_16275 195
765910.MARPU_00160 765910.MARPU_08220 185
765910.MARPU_00160 765910.MARPU_13405 196
765910.MARPU_00160 765910.MARPU_01905 364
765910.MARPU_00170 765910.MARPU_02315 733
765910.MARPU_00170 765910.MARPU_11240 179
765910.MARPU_00170 765910.MARPU_00835 998
765910.MARPU_00170 765910.MARPU_16270 677
765910.MARPU_00170 765910.MARPU_12980 179
765910.MARPU_00170 765910.MARPU_14020 677
765910.MARPU_00170 765910.MARPU_10995 177
765910.MARPU_00170 765910.MARPU_10750 167
765910.MARPU_00170 765910.MARPU_11165 733
765910.MARPU_00170 765910.MARPU_01845 677
765910.MARPU_00170 765910.MARPU_13060 177
765910.MARPU_00170 765910.MARPU_04450 733
765910.MARPU_00170 765910.MARPU_12615 167
765910.MARPU_00170 765910.MARPU_03560 891
765910.MARPU_00170 765910.MARPU_06075 831
765910.MARPU_00170 765910.MARPU_14770 179
765910.MARPU_00170 765910.MARPU_02535 851
765910.MARPU_00170 765910.MARPU_16350 177
765910.MARPU_00170 765910.MARPU_00935 177
765910.MARPU_00170 765910.MARPU_10985 177
765910.MARPU_00170 765910.MARPU_03860 677
765910.MARPU_00175 765910.MARPU_07535 254
765910.MARPU_00175 765910.MARPU_00765 247
