protein1 protein2 combined_score
702450.CUW_0001 702450.CUW_0017 152
702450.CUW_0002 702450.CUW_1093 151
702450.CUW_0002 702450.CUW_1914 181
702450.CUW_0003 702450.CUW_0922 276
702450.CUW_0003 702450.CUW_2012 213
702450.CUW_0003 702450.CUW_1275 184
702450.CUW_0003 702450.CUW_1017 276
702450.CUW_0003 702450.CUW_0808 276
702450.CUW_0003 702450.CUW_0871 302
702450.CUW_0003 702450.CUW_0877 302
702450.CUW_0003 702450.CUW_0317 184
702450.CUW_0003 702450.CUW_0948 267
702450.CUW_0003 702450.CUW_1531 199
702450.CUW_0003 702450.CUW_2403 267
702450.CUW_0003 702450.CUW_2455 276
702450.CUW_0003 702450.CUW_2696 276
702450.CUW_0003 702450.CUW_2685 276
702450.CUW_0003 702450.CUW_2772 267
702450.CUW_0003 702450.CUW_1063 342
702450.CUW_0003 702450.CUW_0444 276
702450.CUW_0003 702450.CUW_1887 267
702450.CUW_0003 702450.CUW_1463 267
702450.CUW_0003 702450.CUW_0024 276
702450.CUW_0003 702450.CUW_2294 183
702450.CUW_0003 702450.CUW_0238 276
702450.CUW_0003 702450.CUW_1406 276
702450.CUW_0003 702450.CUW_1111 190
702450.CUW_0003 702450.CUW_0934 267
702450.CUW_0003 702450.CUW_0327 230
702450.CUW_0003 702450.CUW_0027 167
702450.CUW_0003 702450.CUW_1426 267
702450.CUW_0003 702450.CUW_0004 267
702450.CUW_0003 702450.CUW_0863 199
702450.CUW_0003 702450.CUW_0194 175
702450.CUW_0003 702450.CUW_0101 167
702450.CUW_0003 702450.CUW_2239 156
702450.CUW_0003 702450.CUW_1219 167
702450.CUW_0003 702450.CUW_1758 187
702450.CUW_0003 702450.CUW_2593 184
702450.CUW_0003 702450.CUW_1374 209
702450.CUW_0004 702450.CUW_0085 267
702450.CUW_0004 702450.CUW_1464 267
702450.CUW_0004 702450.CUW_0618 152
702450.CUW_0004 702450.CUW_2120 163
702450.CUW_0004 702450.CUW_0933 267
702450.CUW_0004 702450.CUW_0921 267
702450.CUW_0004 702450.CUW_2456 267
702450.CUW_0004 702450.CUW_1888 267
702450.CUW_0004 702450.CUW_0877 211
702450.CUW_0004 702450.CUW_0871 211
702450.CUW_0004 702450.CUW_2773 267
702450.CUW_0004 702450.CUW_1891 152
702450.CUW_0004 702450.CUW_1405 267
702450.CUW_0004 702450.CUW_1684 188
702450.CUW_0004 702450.CUW_0237 267
702450.CUW_0004 702450.CUW_0457 173
702450.CUW_0004 702450.CUW_0443 267
702450.CUW_0004 702450.CUW_2404 267
702450.CUW_0004 702450.CUW_2684 267
702450.CUW_0004 702450.CUW_0025 267
702450.CUW_0004 702450.CUW_0707 165
702450.CUW_0004 702450.CUW_1063 233
702450.CUW_0004 702450.CUW_1016 267
702450.CUW_0004 702450.CUW_0872 267
702450.CUW_0004 702450.CUW_0947 267
702450.CUW_0004 702450.CUW_0003 267
702450.CUW_0004 702450.CUW_1639 165
702450.CUW_0004 702450.CUW_0878 267
702450.CUW_0004 702450.CUW_2695 267
702450.CUW_0004 702450.CUW_2457 267
702450.CUW_0004 702450.CUW_1180 188
702450.CUW_0007 702450.CUW_2195 263
702450.CUW_0007 702450.CUW_0269 413
702450.CUW_0007 702450.CUW_1784 163
702450.CUW_0007 702450.CUW_0739 163
702450.CUW_0013 702450.CUW_0281 818
702450.CUW_0013 702450.CUW_1775 159
702450.CUW_0013 702450.CUW_2722 821
702450.CUW_0013 702450.CUW_1805 154
702450.CUW_0013 702450.CUW_0804 217
702450.CUW_0013 702450.CUW_0293 295
702450.CUW_0013 702450.CUW_0287 821
702450.CUW_0013 702450.CUW_0853 181
702450.CUW_0013 702450.CUW_0272 294
702450.CUW_0013 702450.CUW_0251 217
702450.CUW_0013 702450.CUW_1208 154
702450.CUW_0013 702450.CUW_0273 203
702450.CUW_0013 702450.CUW_2261 154
702450.CUW_0013 702450.CUW_2143 167
702450.CUW_0013 702450.CUW_0267 816
702450.CUW_0013 702450.CUW_0264 814
702450.CUW_0013 702450.CUW_1122 799
702450.CUW_0013 702450.CUW_0577 279
702450.CUW_0013 702450.CUW_0304 823
702450.CUW_0013 702450.CUW_0569 342
702450.CUW_0013 702450.CUW_1065 822
702450.CUW_0013 702450.CUW_2399 277
702450.CUW_0013 702450.CUW_1678 167
702450.CUW_0013 702450.CUW_1797 187
702450.CUW_0013 702450.CUW_1067 824
702450.CUW_0013 702450.CUW_0275 294
702450.CUW_0013 702450.CUW_0172 825
702450.CUW_0013 702450.CUW_1693 171
702450.CUW_0013 702450.CUW_2624 821
702450.CUW_0013 702450.CUW_0283 821
702450.CUW_0013 702450.CUW_1495 822
702450.CUW_0013 702450.CUW_0594 825
702450.CUW_0013 702450.CUW_0259 171
702450.CUW_0013 702450.CUW_0487 190
702450.CUW_0013 702450.CUW_1542 167
702450.CUW_0013 702450.CUW_1804 154
702450.CUW_0013 702450.CUW_1364 306
702450.CUW_0013 702450.CUW_0407 154
702450.CUW_0013 702450.CUW_0786 203
702450.CUW_0013 702450.CUW_0166 301
702450.CUW_0013 702450.CUW_0506 293
702450.CUW_0013 702450.CUW_1470 179
702450.CUW_0013 702450.CUW_2226 154
702450.CUW_0013 702450.CUW_0207 822
702450.CUW_0013 702450.CUW_1046 821
702450.CUW_0013 702450.CUW_1282 154
702450.CUW_0013 702450.CUW_0276 822
702450.CUW_0013 702450.CUW_1273 196
702450.CUW_0013 702450.CUW_1469 201
702450.CUW_0013 702450.CUW_1374 167
702450.CUW_0013 702450.CUW_0279 822
702450.CUW_0013 702450.CUW_2434 185
702450.CUW_0013 702450.CUW_0295 821
702450.CUW_0013 702450.CUW_0300 822
702450.CUW_0013 702450.CUW_0468 294
702450.CUW_0013 702450.CUW_0302 300
702450.CUW_0013 702450.CUW_0263 823
702450.CUW_0013 702450.CUW_0435 154
702450.CUW_0013 702450.CUW_0271 282
702450.CUW_0013 702450.CUW_2155 295
702450.CUW_0013 702450.CUW_1115 153
702450.CUW_0013 702450.CUW_2625 293
702450.CUW_0013 702450.CUW_0353 154
702450.CUW_0013 702450.CUW_0289 271
702450.CUW_0013 702450.CUW_0277 820
702450.CUW_0013 702450.CUW_1632 395
702450.CUW_0013 702450.CUW_2671 825
702450.CUW_0015 702450.CUW_1677 173
702450.CUW_0015 702450.CUW_1804 163
702450.CUW_0015 702450.CUW_0407 163
702450.CUW_0015 702450.CUW_2226 163
702450.CUW_0015 702450.CUW_0131 173
702450.CUW_0015 702450.CUW_1282 163
702450.CUW_0015 702450.CUW_2741 173
702450.CUW_0015 702450.CUW_1208 163
702450.CUW_0015 702450.CUW_1898 173
702450.CUW_0015 702450.CUW_1676 173
702450.CUW_0015 702450.CUW_1805 163
702450.CUW_0015 702450.CUW_2052 173
702450.CUW_0015 702450.CUW_0682 173
702450.CUW_0015 702450.CUW_0353 163
702450.CUW_0015 702450.CUW_1058 173
702450.CUW_0015 702450.CUW_0055 173
702450.CUW_0015 702450.CUW_2261 163
702450.CUW_0015 702450.CUW_0435 163
702450.CUW_0017 702450.CUW_2623 188
702450.CUW_0017 702450.CUW_0001 152
702450.CUW_0017 702450.CUW_2070 152
702450.CUW_0017 702450.CUW_1486 615
702450.CUW_0017 702450.CUW_0413 769
702450.CUW_0017 702450.CUW_0922 185
702450.CUW_0017 702450.CUW_0871 158
702450.CUW_0017 702450.CUW_0877 158
702450.CUW_0017 702450.CUW_1017 185
702450.CUW_0017 702450.CUW_0808 185
702450.CUW_0017 702450.CUW_0444 185
702450.CUW_0017 702450.CUW_1726 741
702450.CUW_0017 702450.CUW_1908 152
702450.CUW_0017 702450.CUW_2762 152
702450.CUW_0017 702450.CUW_1725 769
702450.CUW_0017 702450.CUW_2455 185
702450.CUW_0017 702450.CUW_2696 185
702450.CUW_0017 702450.CUW_1914 300
