protein1 protein2 combined_score
1218108.KB908291_gene1019 1218108.KB908292_gene1485 173
1218108.KB908291_gene1019 1218108.KB908304_gene31 173
1218108.KB908291_gene1019 1218108.KB908300_gene2519 173
1218108.KB908291_gene1019 1218108.KB908302_gene2736 173
1218108.KB908291_gene1020 1218108.KB908312_gene162 472
1218108.KB908291_gene1020 1218108.KB908296_gene3218 218
1218108.KB908291_gene1020 1218108.KB908299_gene3405 241
1218108.KB908291_gene1020 1218108.KB908305_gene154 228
1218108.KB908291_gene1020 1218108.KB908293_gene1153 241
1218108.KB908291_gene1020 1218108.KB908295_gene1946 192
1218108.KB908291_gene1020 1218108.KB908296_gene3161 205
1218108.KB908291_gene1020 1218108.KB908293_gene1172 559
1218108.KB908291_gene1020 1218108.KB908306_gene325 241
1218108.KB908291_gene1020 1218108.KB908303_gene2673 192
1218108.KB908291_gene1020 1218108.KB908294_gene2198 228
1218108.KB908291_gene1020 1218108.KB908291_gene949 223
1218108.KB908291_gene1021 1218108.KB908296_gene3156 153
1218108.KB908291_gene1021 1218108.KB908295_gene2029 153
1218108.KB908291_gene1021 1218108.KB908292_gene1399 239
1218108.KB908291_gene1026 1218108.KB908291_gene836 339
1218108.KB908291_gene1026 1218108.KB908300_gene2554 416
1218108.KB908291_gene1026 1218108.KB908293_gene1092 416
1218108.KB908291_gene1026 1218108.KB908304_gene78 222
1218108.KB908291_gene1026 1218108.KB908303_gene2650 325
1218108.KB908291_gene1026 1218108.KB908295_gene2014 275
1218108.KB908291_gene1026 1218108.KB908292_gene1578 416
1218108.KB908291_gene1026 1218108.KB908296_gene3185 222
1218108.KB908291_gene1026 1218108.KB908292_gene1447 416
1218108.KB908291_gene1026 1218108.KB908302_gene2783 416
1218108.KB908291_gene1026 1218108.KB908302_gene2778 416
1218108.KB908291_gene1026 1218108.KB908299_gene3400 416
1218108.KB908291_gene1026 1218108.KB908291_gene968 416
1218108.KB908291_gene1026 1218108.KB908297_gene2985 339
1218108.KB908291_gene1026 1218108.KB908296_gene3031 416
1218108.KB908291_gene1026 1218108.KB908292_gene1528 222
1218108.KB908291_gene1026 1218108.KB908304_gene58 325
1218108.KB908291_gene1026 1218108.KB908304_gene77 416
1218108.KB908291_gene1026 1218108.KB908291_gene992 199
1218108.KB908291_gene1026 1218108.KB908308_gene231 199
1218108.KB908291_gene1026 1218108.KB908292_gene1707 339
1218108.KB908291_gene1026 1218108.KB908292_gene1577 339
1218108.KB908291_gene1026 1218108.KB908295_gene1891 416
1218108.KB908291_gene1026 1218108.KB908295_gene1854 416
1218108.KB908291_gene1026 1218108.KB908292_gene1524 416
1218108.KB908291_gene1026 1218108.KB908294_gene2299 222
1218108.KB908291_gene1026 1218108.KB908304_gene53 416
1218108.KB908291_gene1026 1218108.KB908293_gene1329 222
1218108.KB908291_gene1026 1218108.KB908291_gene737 416
1218108.KB908291_gene1026 1218108.KB908293_gene1093 416
1218108.KB908291_gene1026 1218108.KB908296_gene3070 416
1218108.KB908291_gene1026 1218108.KB908297_gene2960 199
1218108.KB908291_gene1026 1218108.KB908294_gene2159 416
1218108.KB908291_gene1026 1218108.KB908299_gene3335 416
1218108.KB908291_gene1026 1218108.KB908296_gene3032 416
1218108.KB908291_gene1026 1218108.KB908293_gene1179 222
1218108.KB908291_gene1026 1218108.KB908295_gene1931 416
1218108.KB908291_gene1027 1218108.KB908295_gene1920 241
1218108.KB908291_gene1027 1218108.KB908291_gene486 227
1218108.KB908291_gene1027 1218108.KB908305_gene101 229
1218108.KB908291_gene1027 1218108.KB908294_gene2149 205
1218108.KB908291_gene1027 1218108.KB908291_gene914 228
1218108.KB908291_gene1027 1218108.KB908294_gene2197 214
1218108.KB908291_gene1027 1218108.KB908293_gene1118 520
1218108.KB908291_gene1027 1218108.KB908292_gene1707 605
1218108.KB908291_gene1027 1218108.KB908295_gene1905 227
1218108.KB908291_gene1027 1218108.KB908291_gene836 605
1218108.KB908291_gene1027 1218108.KB908292_gene1684 205
1218108.KB908291_gene1027 1218108.KB908297_gene2910 764
1218108.KB908291_gene1027 1218108.KB908295_gene1951 214
1218108.KB908291_gene1027 1218108.KB908291_gene559 240
1218108.KB908291_gene1027 1218108.KB908298_gene3424 227
1218108.KB908291_gene1027 1218108.KB908301_gene2444 221
1218108.KB908291_gene1027 1218108.KB908292_gene1422 177
1218108.KB908291_gene1027 1218108.KB908297_gene2886 778
1218108.KB908291_gene1027 1218108.KB908294_gene2233 190
1218108.KB908291_gene1027 1218108.KB908306_gene260 225
1218108.KB908291_gene1027 1218108.KB908298_gene3560 190
1218108.KB908291_gene1027 1218108.KB908296_gene3207 229
1218108.KB908291_gene1027 1218108.KB908294_gene2259 520
1218108.KB908291_gene1027 1218108.KB908303_gene2681 214
1218108.KB908291_gene1027 1218108.KB908300_gene2559 150
1218108.KB908291_gene1027 1218108.KB908291_gene476 228
1218108.KB908291_gene1027 1218108.KB908292_gene1760 227
1218108.KB908291_gene1027 1218108.KB908291_gene517 207
1218108.KB908291_gene1027 1218108.KB908298_gene3477 189
1218108.KB908291_gene1027 1218108.KB908298_gene3550 227
1218108.KB908291_gene1027 1218108.KB908302_gene2808 207
1218108.KB908291_gene1027 1218108.KB908291_gene614 208
1218108.KB908291_gene1027 1218108.KB908291_gene735 227
1218108.KB908291_gene1027 1218108.KB908302_gene2751 150
1218108.KB908291_gene1027 1218108.KB908292_gene1577 605
1218108.KB908291_gene1027 1218108.KB908291_gene661 220
1218108.KB908291_gene1027 1218108.KB908308_gene184 234
1218108.KB908291_gene1027 1218108.KB908292_gene1570 276
1218108.KB908291_gene1027 1218108.KB908292_gene1659 208
1218108.KB908291_gene1027 1218108.KB908292_gene1484 214
1218108.KB908291_gene1027 1218108.KB908301_gene2394 208
1218108.KB908291_gene1027 1218108.KB908292_gene1733 227
1218108.KB908291_gene1027 1218108.KB908295_gene1953 214
1218108.KB908291_gene1027 1218108.KB908302_gene2771 229
1218108.KB908291_gene1027 1218108.KB908299_gene3387 225
1218108.KB908291_gene1027 1218108.KB908297_gene2985 605
1218108.KB908291_gene1027 1218108.KB908291_gene923 223
1218108.KB908291_gene1027 1218108.KB908293_gene1175 228
1218108.KB908291_gene1027 1218108.KB908292_gene1631 224
1218108.KB908291_gene1027 1218108.KB908296_gene3105 241
1218108.KB908291_gene1027 1218108.KB908294_gene2181 205
1218108.KB908291_gene1027 1218108.KB908304_gene52 229
1218108.KB908291_gene1027 1218108.KB908291_gene471 227
1218108.KB908291_gene1027 1218108.KB908293_gene1045 240
1218108.KB908291_gene1027 1218108.KB908296_gene3016 241
1218108.KB908291_gene1027 1218108.KB908298_gene3465 229
1218108.KB908291_gene1027 1218108.KB908293_gene1309 150
1218108.KB908291_gene1027 1218108.KB908291_gene929 223
1218108.KB908291_gene1027 1218108.KB908296_gene3242 209
1218108.KB908291_gene1027 1218108.KB908291_gene711 214
1218108.KB908291_gene1027 1218108.KB908295_gene1828 228
1218108.KB908291_gene1027 1218108.KB908291_gene507 234
1218108.KB908291_gene1027 1218108.KB908291_gene659 220
1218108.KB908291_gene1027 1218108.KB908291_gene734 227
1218108.KB908291_gene1027 1218108.KB908297_gene2855 150
1218108.KB908291_gene1027 1218108.KB908295_gene1907 241
1218108.KB908291_gene1027 1218108.KB908293_gene1047 241
1218108.KB908291_gene1027 1218108.KB908298_gene3488 241
1218108.KB908291_gene1027 1218108.KB908291_gene434 220
1218108.KB908291_gene1027 1218108.KB908291_gene605 240
1218108.KB908291_gene1027 1218108.KB908296_gene3193 229
1218108.KB908291_gene1027 1218108.KB908295_gene1969 208
1218108.KB908291_gene1027 1218108.KB908293_gene1046 241
1218108.KB908291_gene1027 1218108.KB908291_gene642 225
1218108.KB908291_gene1027 1218108.KB908292_gene1732 221
1218108.KB908291_gene1027 1218108.KB908291_gene780 227
1218108.KB908291_gene1027 1218108.KB908293_gene1188 223
1218108.KB908291_gene1027 1218108.KB908292_gene1512 225
1218108.KB908291_gene1027 1218108.KB908293_gene1275 778
1218108.KB908291_gene1027 1218108.KB908294_gene2254 225
1218108.KB908291_gene1027 1218108.KB908291_gene643 520
1218108.KB908291_gene1027 1218108.KB908303_gene2609 223
1218108.KB908291_gene1030 1218108.KB908295_gene2029 153
1218108.KB908291_gene1030 1218108.KB908292_gene1399 239
1218108.KB908291_gene1030 1218108.KB908296_gene3156 153
1218108.KB908291_gene1032 1218108.KB908296_gene3156 153
1218108.KB908291_gene1032 1218108.KB908292_gene1399 239
1218108.KB908291_gene1032 1218108.KB908295_gene2029 153
1218108.KB908291_gene415 1218108.KB908306_gene325 241
1218108.KB908291_gene415 1218108.KB908299_gene3405 241
1218108.KB908291_gene415 1218108.KB908303_gene2673 192
1218108.KB908291_gene415 1218108.KB908296_gene3161 205
1218108.KB908291_gene415 1218108.KB908293_gene1153 241
1218108.KB908291_gene415 1218108.KB908295_gene1946 192
1218108.KB908291_gene415 1218108.KB908294_gene2198 228
1218108.KB908291_gene416 1218108.KB908292_gene1711 167
1218108.KB908291_gene416 1218108.KB908295_gene1844 167
1218108.KB908291_gene416 1218108.KB908304_gene58 786
1218108.KB908291_gene416 1218108.KB908305_gene113 241
1218108.KB908291_gene416 1218108.KB908307_gene346 795
1218108.KB908291_gene416 1218108.KB908292_gene1385 475
1218108.KB908291_gene416 1218108.KB908291_gene547 210
1218108.KB908291_gene416 1218108.KB908292_gene1570 167
1218108.KB908291_gene416 1218108.KB908292_gene1401 237
1218108.KB908291_gene416 1218108.KB908293_gene1246 216
1218108.KB908291_gene416 1218108.KB908302_gene2782 795
1218108.KB908291_gene416 1218108.KB908296_gene3187 167
1218108.KB908291_gene416 1218108.KB908297_gene3000 167
1218108.KB908291_gene416 1218108.KB908292_gene1626 167
1218108.KB908291_gene416 1218108.KB908306_gene263 157
1218108.KB908291_gene416 1218108.KB908303_gene2650 786
1218108.KB908291_gene416 1218108.KB908291_gene692 907
1218108.KB908291_gene416 1218108.KB908299_gene3274 167
1218108.KB908291_gene416 1218108.KB908294_gene2105 167
1218108.KB908291_gene416 1218108.KB908301_gene2394 430
1218108.KB908291_gene416 1218108.KB908291_gene538 233
1218108.KB908291_gene416 1218108.KB908294_gene2275 239
1218108.KB908291_gene416 1218108.KB908292_gene1644 223
1218108.KB908291_gene416 1218108.KB908291_gene479 167
1218108.KB908291_gene416 1218108.KB908305_gene110 157
1218108.KB908291_gene416 1218108.KB908297_gene2954 157
1218108.KB908291_gene416 1218108.KB908291_gene559 205
1218108.KB908291_gene416 1218108.KB908293_gene1356 795
1218108.KB908291_gene416 1218108.KB908293_gene1340 229
1218108.KB908291_gene416 1218108.KB908292_gene1453 226
1218108.KB908291_gene416 1218108.KB908297_gene2978 167
1218108.KB908291_gene416 1218108.KB908293_gene1316 167
1218108.KB908291_gene416 1218108.KB908292_gene1778 167
1218108.KB908291_gene416 1218108.KB908304_gene81 795
1218108.KB908291_gene416 1218108.KB908291_gene921 157
1218108.KB908291_gene416 1218108.KB908305_gene112 226
1218108.KB908291_gene416 1218108.KB908296_gene3245 233
1218108.KB908291_gene416 1218108.KB908292_gene1659 430
1218108.KB908291_gene416 1218108.KB908291_gene614 430
1218108.KB908291_gene416 1218108.KB908296_gene3055 157
1218108.KB908291_gene416 1218108.KB908291_gene706 216
1218108.KB908291_gene416 1218108.KB908307_gene340 795
1218108.KB908291_gene416 1218108.KB908292_gene1452 241
1218108.KB908291_gene416 1218108.KB908295_gene1979 167
1218108.KB908291_gene416 1218108.KB908292_gene1677 795
1218108.KB908291_gene416 1218108.KB908294_gene2310 157
1218108.KB908291_gene416 1218108.KB908306_gene335 795
1218108.KB908291_gene416 1218108.KB908292_gene1397 167
1218108.KB908291_gene416 1218108.KB908300_gene2553 250
1218108.KB908291_gene416 1218108.KB908307_gene369 181
1218108.KB908291_gene416 1218108.KB908292_gene1565 167
1218108.KB908291_gene416 1218108.KB908293_gene1346 231
1218108.KB908291_gene416 1218108.KB908307_gene378 195
1218108.KB908291_gene416 1218108.KB908295_gene1943 157
1218108.KB908291_gene416 1218108.KB908293_gene1350 190
1218108.KB908291_gene416 1218108.KB908295_gene1969 430
1218108.KB908291_gene416 1218108.KB908292_gene1533 208
1218108.KB908291_gene416 1218108.KB908293_gene1355 795
1218108.KB908291_gene416 1218108.KB908291_gene783 795
1218108.KB908291_gene416 1218108.KB908293_gene1162 907
1218108.KB908291_gene417 1218108.KB908294_gene2325 254
1218108.KB908291_gene417 1218108.KB908301_gene2374 254
1218108.KB908291_gene417 1218108.KB908291_gene477 254
1218108.KB908291_gene417 1218108.KB908292_gene1698 216
1218108.KB908291_gene417 1218108.KB908307_gene388 239
1218108.KB908291_gene417 1218108.KB908292_gene1718 254
1218108.KB908291_gene417 1218108.KB908291_gene664 254
1218108.KB908291_gene417 1218108.KB908301_gene2428 216
1218108.KB908291_gene424 1218108.KB908304_gene76 235
1218108.KB908291_gene424 1218108.KB908295_gene1980 235
1218108.KB908291_gene425 1218108.KB908304_gene76 235
1218108.KB908291_gene425 1218108.KB908295_gene1980 235
1218108.KB908291_gene426 1218108.KB908292_gene1639 207
1218108.KB908291_gene426 1218108.KB908301_gene2469 207
1218108.KB908291_gene426 1218108.KB908295_gene2009 186
1218108.KB908291_gene426 1218108.KB908294_gene2352 212
1218108.KB908291_gene426 1218108.KB908293_gene1290 186
1218108.KB908291_gene426 1218108.KB908303_gene2646 186
1218108.KB908291_gene427 1218108.KB908291_gene717 666
1218108.KB908291_gene427 1218108.KB908297_gene2933 606
1218108.KB908291_gene427 1218108.KB908293_gene1258 666
1218108.KB908291_gene427 1218108.KB908291_gene428 221
1218108.KB908291_gene427 1218108.KB908304_gene17 666
1218108.KB908291_gene427 1218108.KB908308_gene201 666
1218108.KB908291_gene427 1218108.KB908297_gene2954 429
1218108.KB908291_gene427 1218108.KB908305_gene110 429
1218108.KB908291_gene427 1218108.KB908306_gene263 429
