protein1 protein2 combined_score
655815.ZPR_0006 655815.ZPR_4044 171
655815.ZPR_0006 655815.ZPR_1708 192
655815.ZPR_0006 655815.ZPR_1515 228
655815.ZPR_0006 655815.ZPR_2288 188
655815.ZPR_0007 655815.ZPR_3605 450
655815.ZPR_0007 655815.ZPR_3024 450
655815.ZPR_0007 655815.ZPR_3570 450
655815.ZPR_0007 655815.ZPR_1644 450
655815.ZPR_0007 655815.ZPR_0919 450
655815.ZPR_0007 655815.ZPR_2637 450
655815.ZPR_0007 655815.ZPR_4275 450
655815.ZPR_0007 655815.ZPR_2104 177
655815.ZPR_0007 655815.ZPR_2629 167
655815.ZPR_0007 655815.ZPR_4331 173
655815.ZPR_0007 655815.ZPR_0156 171
655815.ZPR_0007 655815.ZPR_0374 177
655815.ZPR_0007 655815.ZPR_2469 222
655815.ZPR_0007 655815.ZPR_3171 450
655815.ZPR_0007 655815.ZPR_3415 450
655815.ZPR_0007 655815.ZPR_3529 177
655815.ZPR_0007 655815.ZPR_1887 450
655815.ZPR_0007 655815.ZPR_0280 155
655815.ZPR_0007 655815.ZPR_4033 450
655815.ZPR_0007 655815.ZPR_3230 175
655815.ZPR_0007 655815.ZPR_2473 154
655815.ZPR_0007 655815.ZPR_1863 171
655815.ZPR_0007 655815.ZPR_0446 450
655815.ZPR_0007 655815.ZPR_3197 450
655815.ZPR_0007 655815.ZPR_2440 450
655815.ZPR_0008 655815.ZPR_2908 177
655815.ZPR_0009 655815.ZPR_2908 177
655815.ZPR_0010 655815.ZPR_1504 915
655815.ZPR_0010 655815.ZPR_1676 159
655815.ZPR_0010 655815.ZPR_3233 915
655815.ZPR_0010 655815.ZPR_0184 915
655815.ZPR_0010 655815.ZPR_2844 400
655815.ZPR_0010 655815.ZPR_2047 569
655815.ZPR_0010 655815.ZPR_2111 400
655815.ZPR_0010 655815.ZPR_0038 915
655815.ZPR_0010 655815.ZPR_3590 420
655815.ZPR_0010 655815.ZPR_1419 159
655815.ZPR_0010 655815.ZPR_3851 152
655815.ZPR_0013 655815.ZPR_0982 235
655815.ZPR_0013 655815.ZPR_2084 235
655815.ZPR_0013 655815.ZPR_1219 225
655815.ZPR_0016 655815.ZPR_2756 153
655815.ZPR_0016 655815.ZPR_2013 564
655815.ZPR_0016 655815.ZPR_4573 306
655815.ZPR_0016 655815.ZPR_2654 564
655815.ZPR_0016 655815.ZPR_1679 153
655815.ZPR_0016 655815.ZPR_3878 232
655815.ZPR_0016 655815.ZPR_3093 341
655815.ZPR_0016 655815.ZPR_0773 153
655815.ZPR_0016 655815.ZPR_2844 224
655815.ZPR_0016 655815.ZPR_3860 165
655815.ZPR_0016 655815.ZPR_1889 254
655815.ZPR_0016 655815.ZPR_3866 227
655815.ZPR_0016 655815.ZPR_3852 240
655815.ZPR_0016 655815.ZPR_2908 187
655815.ZPR_0016 655815.ZPR_0155 191
655815.ZPR_0016 655815.ZPR_1640 467
655815.ZPR_0016 655815.ZPR_1708 221
655815.ZPR_0016 655815.ZPR_2108 153
655815.ZPR_0016 655815.ZPR_3104 196
655815.ZPR_0016 655815.ZPR_3874 224
655815.ZPR_0016 655815.ZPR_0930 232
655815.ZPR_0016 655815.ZPR_1893 467
655815.ZPR_0016 655815.ZPR_2686 169
655815.ZPR_0016 655815.ZPR_0813 467
655815.ZPR_0016 655815.ZPR_3882 153
655815.ZPR_0016 655815.ZPR_0928 810
655815.ZPR_0016 655815.ZPR_4538 177
655815.ZPR_0016 655815.ZPR_4493 360
655815.ZPR_0016 655815.ZPR_1836 181
655815.ZPR_0016 655815.ZPR_4564 564
655815.ZPR_0016 655815.ZPR_2421 467
655815.ZPR_0016 655815.ZPR_1699 177
655815.ZPR_0016 655815.ZPR_0822 177
655815.ZPR_0016 655815.ZPR_0934 153
655815.ZPR_0016 655815.ZPR_3735 153
655815.ZPR_0016 655815.ZPR_1495 564
655815.ZPR_0016 655815.ZPR_3617 167
655815.ZPR_0016 655815.ZPR_2111 224
655815.ZPR_0016 655815.ZPR_3879 227
655815.ZPR_0016 655815.ZPR_3851 238
655815.ZPR_0016 655815.ZPR_3615 177
655815.ZPR_0016 655815.ZPR_2024 177
655815.ZPR_0016 655815.ZPR_0310 214
655815.ZPR_0016 655815.ZPR_3861 227
655815.ZPR_0020 655815.ZPR_0979 569
655815.ZPR_0020 655815.ZPR_3785 243
655815.ZPR_0020 655815.ZPR_1082 250
655815.ZPR_0020 655815.ZPR_4158 175
655815.ZPR_0020 655815.ZPR_2547 243
655815.ZPR_0020 655815.ZPR_3737 501
655815.ZPR_0022 655815.ZPR_2929 165
655815.ZPR_0022 655815.ZPR_3173 154
655815.ZPR_0022 655815.ZPR_2816 690
655815.ZPR_0022 655815.ZPR_4604 205
655815.ZPR_0022 655815.ZPR_4562 177
655815.ZPR_0022 655815.ZPR_2825 690
655815.ZPR_0022 655815.ZPR_1414 154
655815.ZPR_0022 655815.ZPR_2815 690
655815.ZPR_0023 655815.ZPR_0494 243
655815.ZPR_0023 655815.ZPR_3847 171
655815.ZPR_0023 655815.ZPR_2189 185
655815.ZPR_0023 655815.ZPR_1164 630
655815.ZPR_0023 655815.ZPR_1414 195
655815.ZPR_0023 655815.ZPR_3867 531
655815.ZPR_0023 655815.ZPR_3860 531
655815.ZPR_0023 655815.ZPR_3858 440
655815.ZPR_0023 655815.ZPR_1665 773
655815.ZPR_0023 655815.ZPR_3781 877
655815.ZPR_0023 655815.ZPR_3855 266
655815.ZPR_0023 655815.ZPR_1165 696
655815.ZPR_0023 655815.ZPR_3879 696
655815.ZPR_0023 655815.ZPR_3598 666
655815.ZPR_0023 655815.ZPR_3852 440
655815.ZPR_0023 655815.ZPR_3865 531
655815.ZPR_0023 655815.ZPR_0787 177
655815.ZPR_0023 655815.ZPR_3866 452
655815.ZPR_0023 655815.ZPR_1229 652
655815.ZPR_0023 655815.ZPR_3851 275
655815.ZPR_0023 655815.ZPR_4144 652
655815.ZPR_0023 655815.ZPR_0514 452
655815.ZPR_0023 655815.ZPR_3864 531
655815.ZPR_0023 655815.ZPR_1640 165
655815.ZPR_0023 655815.ZPR_3614 277
655815.ZPR_0023 655815.ZPR_3875 531
655815.ZPR_0023 655815.ZPR_3874 531
655815.ZPR_0023 655815.ZPR_0175 891
655815.ZPR_0023 655815.ZPR_1130 181
655815.ZPR_0023 655815.ZPR_1893 165
655815.ZPR_0023 655815.ZPR_3863 718
655815.ZPR_0023 655815.ZPR_3235 531
655815.ZPR_0023 655815.ZPR_0930 452
655815.ZPR_0023 655815.ZPR_3857 531
655815.ZPR_0023 655815.ZPR_0481 222
655815.ZPR_0023 655815.ZPR_4693 372
655815.ZPR_0023 655815.ZPR_3861 275
655815.ZPR_0023 655815.ZPR_3870 531
655815.ZPR_0023 655815.ZPR_3836 250
655815.ZPR_0023 655815.ZPR_3873 567
655815.ZPR_0023 655815.ZPR_0813 165
655815.ZPR_0023 655815.ZPR_0229 181
655815.ZPR_0023 655815.ZPR_1144 185
655815.ZPR_0023 655815.ZPR_2981 190
655815.ZPR_0023 655815.ZPR_4536 904
655815.ZPR_0023 655815.ZPR_4573 951
655815.ZPR_0023 655815.ZPR_1112 181
655815.ZPR_0023 655815.ZPR_1245 284
655815.ZPR_0023 655815.ZPR_0679 888
655815.ZPR_0023 655815.ZPR_3740 222
655815.ZPR_0023 655815.ZPR_3878 275
655815.ZPR_0023 655815.ZPR_4437 773
655815.ZPR_0023 655815.ZPR_3400 666
655815.ZPR_0023 655815.ZPR_2076 185
655815.ZPR_0023 655815.ZPR_3871 275
655815.ZPR_0023 655815.ZPR_3953 222
655815.ZPR_0023 655815.ZPR_2367 254
655815.ZPR_0023 655815.ZPR_3876 440
655815.ZPR_0023 655815.ZPR_2421 165
655815.ZPR_0023 655815.ZPR_3173 195
655815.ZPR_0023 655815.ZPR_2813 666
655815.ZPR_0023 655815.ZPR_1244 238
655815.ZPR_0023 655815.ZPR_2077 199
655815.ZPR_0023 655815.ZPR_0144 252
655815.ZPR_0023 655815.ZPR_0575 264
655815.ZPR_0023 655815.ZPR_3837 888
655815.ZPR_0023 655815.ZPR_3872 718
655815.ZPR_0023 655815.ZPR_3856 531
655815.ZPR_0023 655815.ZPR_3853 275
655815.ZPR_0023 655815.ZPR_3877 678
655815.ZPR_0023 655815.ZPR_1166 531
655815.ZPR_0023 655815.ZPR_1090 652
655815.ZPR_0023 655815.ZPR_2343 185
655815.ZPR_0023 655815.ZPR_3859 670
655815.ZPR_0023 655815.ZPR_0958 252
655815.ZPR_0023 655815.ZPR_3869 452
655815.ZPR_0023 655815.ZPR_3868 531
655815.ZPR_0023 655815.ZPR_3750 666
655815.ZPR_0023 655815.ZPR_0516 731
655815.ZPR_0023 655815.ZPR_3053 652
655815.ZPR_0023 655815.ZPR_3862 696
655815.ZPR_0027 655815.ZPR_3053 652
655815.ZPR_0027 655815.ZPR_3862 696
655815.ZPR_0027 655815.ZPR_3868 531
655815.ZPR_0027 655815.ZPR_0516 731
655815.ZPR_0027 655815.ZPR_3750 666
655815.ZPR_0027 655815.ZPR_0958 252
655815.ZPR_0027 655815.ZPR_3869 452
655815.ZPR_0027 655815.ZPR_3859 670
655815.ZPR_0027 655815.ZPR_3877 678
655815.ZPR_0027 655815.ZPR_1166 531
655815.ZPR_0027 655815.ZPR_1090 652
655815.ZPR_0027 655815.ZPR_2343 185
655815.ZPR_0027 655815.ZPR_3872 718
655815.ZPR_0027 655815.ZPR_3856 531
655815.ZPR_0027 655815.ZPR_3853 275
655815.ZPR_0027 655815.ZPR_1244 238
655815.ZPR_0027 655815.ZPR_2077 199
655815.ZPR_0027 655815.ZPR_0144 252
655815.ZPR_0027 655815.ZPR_3837 888
655815.ZPR_0027 655815.ZPR_0575 264
655815.ZPR_0027 655815.ZPR_2421 165
655815.ZPR_0027 655815.ZPR_3173 195
655815.ZPR_0027 655815.ZPR_2813 666
655815.ZPR_0027 655815.ZPR_3876 440
655815.ZPR_0027 655815.ZPR_3871 275
655815.ZPR_0027 655815.ZPR_3953 222
655815.ZPR_0027 655815.ZPR_2367 254
655815.ZPR_0027 655815.ZPR_3400 666
655815.ZPR_0027 655815.ZPR_2076 185
655815.ZPR_0027 655815.ZPR_3740 222
655815.ZPR_0027 655815.ZPR_3878 275
655815.ZPR_0027 655815.ZPR_4437 773
655815.ZPR_0027 655815.ZPR_1245 284
655815.ZPR_0027 655815.ZPR_0679 888
655815.ZPR_0027 655815.ZPR_4536 904
655815.ZPR_0027 655815.ZPR_4573 951
655815.ZPR_0027 655815.ZPR_1112 181
655815.ZPR_0027 655815.ZPR_0229 181
655815.ZPR_0027 655815.ZPR_2981 190
655815.ZPR_0027 655815.ZPR_1144 185
655815.ZPR_0027 655815.ZPR_3836 250
655815.ZPR_0027 655815.ZPR_0813 165
655815.ZPR_0027 655815.ZPR_3873 567
655815.ZPR_0027 655815.ZPR_3861 275
655815.ZPR_0027 655815.ZPR_4693 372
655815.ZPR_0027 655815.ZPR_3870 531
655815.ZPR_0027 655815.ZPR_3863 718
655815.ZPR_0027 655815.ZPR_3235 531
655815.ZPR_0027 655815.ZPR_0930 452
655815.ZPR_0027 655815.ZPR_0481 222
655815.ZPR_0027 655815.ZPR_3857 531
655815.ZPR_0027 655815.ZPR_1130 181
655815.ZPR_0027 655815.ZPR_1893 165
655815.ZPR_0027 655815.ZPR_3874 531
655815.ZPR_0027 655815.ZPR_0175 891
655815.ZPR_0027 655815.ZPR_1640 165
655815.ZPR_0027 655815.ZPR_3875 531
655815.ZPR_0027 655815.ZPR_3614 277
655815.ZPR_0027 655815.ZPR_3864 531
655815.ZPR_0027 655815.ZPR_1229 652
655815.ZPR_0027 655815.ZPR_3866 452
655815.ZPR_0027 655815.ZPR_3851 275
655815.ZPR_0027 655815.ZPR_4144 652
655815.ZPR_0027 655815.ZPR_0514 452
655815.ZPR_0027 655815.ZPR_3865 531
655815.ZPR_0027 655815.ZPR_3852 440
655815.ZPR_0027 655815.ZPR_0787 177
655815.ZPR_0027 655815.ZPR_3598 666
655815.ZPR_0027 655815.ZPR_3855 266
655815.ZPR_0027 655815.ZPR_1665 773
655815.ZPR_0027 655815.ZPR_3781 877
655815.ZPR_0027 655815.ZPR_3879 696
655815.ZPR_0027 655815.ZPR_1165 696
655815.ZPR_0027 655815.ZPR_3858 440
655815.ZPR_0027 655815.ZPR_3867 531
655815.ZPR_0027 655815.ZPR_3860 531
655815.ZPR_0027 655815.ZPR_1414 195
655815.ZPR_0027 655815.ZPR_1164 630
655815.ZPR_0027 655815.ZPR_0494 243
655815.ZPR_0027 655815.ZPR_2189 185
655815.ZPR_0027 655815.ZPR_3847 171
655815.ZPR_0029 655815.ZPR_2715 169
655815.ZPR_0029 655815.ZPR_2187 169
655815.ZPR_0029 655815.ZPR_3735 191
655815.ZPR_0029 655815.ZPR_4286 222
655815.ZPR_0029 655815.ZPR_3882 191
655815.ZPR_0029 655815.ZPR_2108 191
655815.ZPR_0029 655815.ZPR_0773 191
655815.ZPR_0029 655815.ZPR_2756 191
655815.ZPR_0029 655815.ZPR_1676 181
655815.ZPR_0029 655815.ZPR_0374 169
655815.ZPR_0029 655815.ZPR_0934 191
655815.ZPR_0029 655815.ZPR_1836 477
655815.ZPR_0029 655815.ZPR_3852 188
655815.ZPR_0029 655815.ZPR_0123 224
655815.ZPR_0029 655815.ZPR_0457 502
655815.ZPR_0029 655815.ZPR_1419 181
655815.ZPR_0029 655815.ZPR_1679 191
655815.ZPR_0029 655815.ZPR_3900 256
655815.ZPR_0029 655815.ZPR_0778 569
655815.ZPR_0030 655815.ZPR_2492 222
655815.ZPR_0030 655815.ZPR_2921 515
655815.ZPR_0030 655815.ZPR_3121 156
655815.ZPR_0030 655815.ZPR_1829 653
655815.ZPR_0030 655815.ZPR_2935 222
655815.ZPR_0030 655815.ZPR_0763 222
655815.ZPR_0030 655815.ZPR_2600 226
655815.ZPR_0032 655815.ZPR_0310 286
655815.ZPR_0032 655815.ZPR_2274 218
655815.ZPR_0032 655815.ZPR_1650 177
655815.ZPR_0032 655815.ZPR_2311 179
655815.ZPR_0032 655815.ZPR_3538 305
655815.ZPR_0032 655815.ZPR_3758 364
655815.ZPR_0032 655815.ZPR_1193 218
655815.ZPR_0033 655815.ZPR_3089 191
655815.ZPR_0033 655815.ZPR_3897 211
655815.ZPR_0033 655815.ZPR_3075 224
655815.ZPR_0033 655815.ZPR_2937 191
655815.ZPR_0033 655815.ZPR_2693 211
655815.ZPR_0033 655815.ZPR_2289 191
655815.ZPR_0033 655815.ZPR_3741 211
655815.ZPR_0033 655815.ZPR_0075 191
655815.ZPR_0033 655815.ZPR_1862 211
655815.ZPR_0033 655815.ZPR_0270 211
655815.ZPR_0033 655815.ZPR_3657 254
655815.ZPR_0033 655815.ZPR_0620 191
655815.ZPR_0033 655815.ZPR_1871 191
655815.ZPR_0033 655815.ZPR_3926 191
655815.ZPR_0033 655815.ZPR_1870 191
655815.ZPR_0033 655815.ZPR_3247 165
655815.ZPR_0033 655815.ZPR_2154 191
655815.ZPR_0033 655815.ZPR_4391 191
655815.ZPR_0033 655815.ZPR_1341 191
655815.ZPR_0033 655815.ZPR_0891 191
655815.ZPR_0033 655815.ZPR_2448 191
655815.ZPR_0033 655815.ZPR_2823 191
655815.ZPR_0033 655815.ZPR_2215 211
655815.ZPR_0033 655815.ZPR_4616 191
655815.ZPR_0033 655815.ZPR_0081 191
655815.ZPR_0033 655815.ZPR_1380 191
655815.ZPR_0033 655815.ZPR_3180 191
655815.ZPR_0033 655815.ZPR_4387 191
655815.ZPR_0033 655815.ZPR_2735 191
655815.ZPR_0035 655815.ZPR_3087 222
655815.ZPR_0035 655815.ZPR_1914 997
655815.ZPR_0035 655815.ZPR_0472 523
655815.ZPR_0035 655815.ZPR_3456 534
655815.ZPR_0035 655815.ZPR_0846 319
655815.ZPR_0035 655815.ZPR_2526 395
655815.ZPR_0035 655815.ZPR_4431 927
655815.ZPR_0035 655815.ZPR_3793 175
655815.ZPR_0035 655815.ZPR_1191 158
655815.ZPR_0035 655815.ZPR_0776 837
655815.ZPR_0035 655815.ZPR_1135 395
655815.ZPR_0035 655815.ZPR_1831 977
655815.ZPR_0035 655815.ZPR_2096 165
655815.ZPR_0035 655815.ZPR_2878 398
655815.ZPR_0035 655815.ZPR_3066 998
655815.ZPR_0035 655815.ZPR_1054 165
655815.ZPR_0035 655815.ZPR_1236 933
655815.ZPR_0035 655815.ZPR_1779 398
655815.ZPR_0035 655815.ZPR_3639 173
655815.ZPR_0035 655815.ZPR_1152 173
655815.ZPR_0035 655815.ZPR_0635 927
655815.ZPR_0035 655815.ZPR_3937 173
655815.ZPR_0035 655815.ZPR_1370 154
655815.ZPR_0035 655815.ZPR_2728 165
655815.ZPR_0035 655815.ZPR_3654 523
655815.ZPR_0035 655815.ZPR_3579 933
655815.ZPR_0035 655815.ZPR_2877 403
655815.ZPR_0035 655815.ZPR_1841 244
655815.ZPR_0035 655815.ZPR_4606 154
655815.ZPR_0035 655815.ZPR_1458 224
655815.ZPR_0035 655815.ZPR_2467 173
655815.ZPR_0035 655815.ZPR_2726 175
655815.ZPR_0035 655815.ZPR_0086 788
655815.ZPR_0035 655815.ZPR_0517 524
655815.ZPR_0035 655815.ZPR_2784 165
655815.ZPR_0035 655815.ZPR_0511 173
655815.ZPR_0035 655815.ZPR_1686 319
655815.ZPR_0035 655815.ZPR_2009 395
655815.ZPR_0035 655815.ZPR_0901 175
655815.ZPR_0036 655815.ZPR_0282 222
655815.ZPR_0036 655815.ZPR_1260 171
655815.ZPR_0036 655815.ZPR_0982 660
655815.ZPR_0036 655815.ZPR_2084 223
655815.ZPR_0036 655815.ZPR_0261 177
655815.ZPR_0036 655815.ZPR_1683 175
655815.ZPR_0036 655815.ZPR_0923 235
655815.ZPR_0036 655815.ZPR_4493 190
655815.ZPR_0036 655815.ZPR_0065 212
655815.ZPR_0036 655815.ZPR_3871 222
655815.ZPR_0036 655815.ZPR_4430 189
655815.ZPR_0036 655815.ZPR_1472 297
655815.ZPR_0036 655815.ZPR_1656 223
655815.ZPR_0036 655815.ZPR_2641 239
655815.ZPR_0036 655815.ZPR_3400 352
655815.ZPR_0036 655815.ZPR_3878 192
655815.ZPR_0036 655815.ZPR_2854 222
655815.ZPR_0036 655815.ZPR_3872 223
655815.ZPR_0036 655815.ZPR_1216 189
655815.ZPR_0036 655815.ZPR_2813 352
655815.ZPR_0036 655815.ZPR_4362 229
655815.ZPR_0036 655815.ZPR_3750 352
655815.ZPR_0036 655815.ZPR_0812 226
655815.ZPR_0036 655815.ZPR_0865 198
655815.ZPR_0036 655815.ZPR_4604 177
655815.ZPR_0036 655815.ZPR_1705 223
655815.ZPR_0036 655815.ZPR_0120 177
655815.ZPR_0036 655815.ZPR_3847 475
655815.ZPR_0036 655815.ZPR_2034 175
655815.ZPR_0036 655815.ZPR_0588 223
655815.ZPR_0036 655815.ZPR_3598 352
655815.ZPR_0036 655815.ZPR_0847 222
655815.ZPR_0036 655815.ZPR_1191 192
655815.ZPR_0036 655815.ZPR_2553 175
655815.ZPR_0036 655815.ZPR_1796 222
655815.ZPR_0036 655815.ZPR_3875 194
655815.ZPR_0036 655815.ZPR_1708 516
655815.ZPR_0036 655815.ZPR_0194 203
655815.ZPR_0036 655815.ZPR_1868 171
655815.ZPR_0036 655815.ZPR_2469 177
655815.ZPR_0036 655815.ZPR_4613 252
655815.ZPR_0036 655815.ZPR_3901 198
655815.ZPR_0036 655815.ZPR_1642 198
655815.ZPR_0036 655815.ZPR_0070 175
655815.ZPR_0036 655815.ZPR_2339 222
655815.ZPR_0037 655815.ZPR_2914 245
655815.ZPR_0037 655815.ZPR_3198 167
655815.ZPR_0037 655815.ZPR_1776 154
655815.ZPR_0037 655815.ZPR_4439 243
655815.ZPR_0037 655815.ZPR_4618 453
655815.ZPR_0037 655815.ZPR_2080 154
655815.ZPR_0037 655815.ZPR_3999 154
655815.ZPR_0037 655815.ZPR_3741 223
655815.ZPR_0037 655815.ZPR_4113 177
655815.ZPR_0037 655815.ZPR_4002 177
655815.ZPR_0037 655815.ZPR_0270 223
655815.ZPR_0037 655815.ZPR_1862 223
655815.ZPR_0037 655815.ZPR_2487 167
655815.ZPR_0037 655815.ZPR_4705 321
655815.ZPR_0037 655815.ZPR_3421 181
655815.ZPR_0037 655815.ZPR_2595 321
655815.ZPR_0037 655815.ZPR_2693 223
655815.ZPR_0037 655815.ZPR_4009 181
655815.ZPR_0037 655815.ZPR_1269 177
655815.ZPR_0037 655815.ZPR_0902 167
655815.ZPR_0037 655815.ZPR_3897 223
655815.ZPR_0037 655815.ZPR_0796 275
655815.ZPR_0037 655815.ZPR_3075 223
655815.ZPR_0037 655815.ZPR_0661 501
655815.ZPR_0037 655815.ZPR_0651 321
655815.ZPR_0037 655815.ZPR_0077 333
655815.ZPR_0037 655815.ZPR_4129 181
655815.ZPR_0037 655815.ZPR_2742 154
655815.ZPR_0037 655815.ZPR_3458 177
655815.ZPR_0037 655815.ZPR_1775 177
655815.ZPR_0037 655815.ZPR_1765 181
655815.ZPR_0037 655815.ZPR_2215 223
655815.ZPR_0037 655815.ZPR_4412 181
655815.ZPR_0037 655815.ZPR_2934 167
655815.ZPR_0038 655815.ZPR_2351 767
655815.ZPR_0038 655815.ZPR_0504 171
655815.ZPR_0038 655815.ZPR_2551 767
655815.ZPR_0038 655815.ZPR_1733 767
655815.ZPR_0038 655815.ZPR_1765 169
655815.ZPR_0038 655815.ZPR_0010 915
655815.ZPR_0038 655815.ZPR_4129 169
655815.ZPR_0038 655815.ZPR_4412 169
655815.ZPR_0038 655815.ZPR_4009 169
655815.ZPR_0038 655815.ZPR_3421 169
655815.ZPR_0038 655815.ZPR_3113 938
655815.ZPR_0038 655815.ZPR_1458 924
655815.ZPR_0038 655815.ZPR_0269 265
655815.ZPR_0039 655815.ZPR_1738 222
655815.ZPR_0039 655815.ZPR_3887 222
655815.ZPR_0039 655815.ZPR_4067 275
655815.ZPR_0039 655815.ZPR_0578 545
655815.ZPR_0039 655815.ZPR_1133 950
655815.ZPR_0039 655815.ZPR_4257 275
655815.ZPR_0039 655815.ZPR_1459 222
655815.ZPR_0039 655815.ZPR_3791 501
655815.ZPR_0039 655815.ZPR_1460 222
655815.ZPR_0039 655815.ZPR_3384 275
655815.ZPR_0040 655815.ZPR_3845 213
655815.ZPR_0042 655815.ZPR_4458 177
655815.ZPR_0042 655815.ZPR_4109 155
655815.ZPR_0042 655815.ZPR_2477 212
655815.ZPR_0042 655815.ZPR_3751 331
655815.ZPR_0042 655815.ZPR_2262 246
655815.ZPR_0042 655815.ZPR_3198 177
655815.ZPR_0042 655815.ZPR_0321 222
655815.ZPR_0042 655815.ZPR_1168 243
