protein1 protein2 combined_score
411471.SUBVAR_04001 411471.SUBVAR_06509 151
411471.SUBVAR_04002 411471.SUBVAR_05215 153
411471.SUBVAR_04002 411471.SUBVAR_05677 158
411471.SUBVAR_04002 411471.SUBVAR_06055 157
411471.SUBVAR_04002 411471.SUBVAR_06668 224
411471.SUBVAR_04002 411471.SUBVAR_04005 171
411471.SUBVAR_04002 411471.SUBVAR_04137 161
411471.SUBVAR_04002 411471.SUBVAR_05961 175
411471.SUBVAR_04002 411471.SUBVAR_06750 211
411471.SUBVAR_04002 411471.SUBVAR_04875 161
411471.SUBVAR_04002 411471.SUBVAR_06207 161
411471.SUBVAR_04002 411471.SUBVAR_05507 155
411471.SUBVAR_04002 411471.SUBVAR_07346 211
411471.SUBVAR_04002 411471.SUBVAR_05061 161
411471.SUBVAR_04002 411471.SUBVAR_06831 161
411471.SUBVAR_04002 411471.SUBVAR_06211 152
411471.SUBVAR_04002 411471.SUBVAR_04244 171
411471.SUBVAR_04004 411471.SUBVAR_06592 186
411471.SUBVAR_04004 411471.SUBVAR_05329 530
411471.SUBVAR_04004 411471.SUBVAR_04020 224
411471.SUBVAR_04004 411471.SUBVAR_04583 299
411471.SUBVAR_04004 411471.SUBVAR_07084 466
411471.SUBVAR_04004 411471.SUBVAR_06169 173
411471.SUBVAR_04004 411471.SUBVAR_05031 173
411471.SUBVAR_04004 411471.SUBVAR_07081 466
411471.SUBVAR_04004 411471.SUBVAR_06754 224
411471.SUBVAR_04004 411471.SUBVAR_05364 186
411471.SUBVAR_04004 411471.SUBVAR_05207 374
411471.SUBVAR_04004 411471.SUBVAR_06369 173
411471.SUBVAR_04004 411471.SUBVAR_04383 299
411471.SUBVAR_04004 411471.SUBVAR_05238 173
411471.SUBVAR_04004 411471.SUBVAR_06343 382
411471.SUBVAR_04004 411471.SUBVAR_06494 480
411471.SUBVAR_04004 411471.SUBVAR_05424 530
411471.SUBVAR_04004 411471.SUBVAR_05285 152
411471.SUBVAR_04004 411471.SUBVAR_06170 173
411471.SUBVAR_04004 411471.SUBVAR_07387 224
411471.SUBVAR_04004 411471.SUBVAR_06635 382
411471.SUBVAR_04004 411471.SUBVAR_07277 466
411471.SUBVAR_04004 411471.SUBVAR_05168 186
411471.SUBVAR_04005 411471.SUBVAR_05006 175
411471.SUBVAR_04005 411471.SUBVAR_06414 209
411471.SUBVAR_04005 411471.SUBVAR_05135 234
411471.SUBVAR_04005 411471.SUBVAR_05787 190
411471.SUBVAR_04005 411471.SUBVAR_04154 173
411471.SUBVAR_04005 411471.SUBVAR_04552 864
411471.SUBVAR_04005 411471.SUBVAR_05114 171
411471.SUBVAR_04005 411471.SUBVAR_05534 159
411471.SUBVAR_04005 411471.SUBVAR_06454 157
411471.SUBVAR_04005 411471.SUBVAR_04237 169
411471.SUBVAR_04005 411471.SUBVAR_05676 702
411471.SUBVAR_04005 411471.SUBVAR_04115 863
411471.SUBVAR_04005 411471.SUBVAR_04281 175
411471.SUBVAR_04005 411471.SUBVAR_05326 200
411471.SUBVAR_04005 411471.SUBVAR_06875 702
411471.SUBVAR_04005 411471.SUBVAR_05500 175
411471.SUBVAR_04005 411471.SUBVAR_05527 171
411471.SUBVAR_04005 411471.SUBVAR_05361 177
411471.SUBVAR_04005 411471.SUBVAR_05722 169
411471.SUBVAR_04005 411471.SUBVAR_06874 702
411471.SUBVAR_04005 411471.SUBVAR_05620 169
411471.SUBVAR_04005 411471.SUBVAR_07010 153
411471.SUBVAR_04005 411471.SUBVAR_05121 169
411471.SUBVAR_04005 411471.SUBVAR_04801 173
411471.SUBVAR_04005 411471.SUBVAR_04410 161
411471.SUBVAR_04005 411471.SUBVAR_06652 175
411471.SUBVAR_04005 411471.SUBVAR_05042 167
411471.SUBVAR_04005 411471.SUBVAR_06772 224
411471.SUBVAR_04005 411471.SUBVAR_05902 158
411471.SUBVAR_04005 411471.SUBVAR_04072 326
411471.SUBVAR_04005 411471.SUBVAR_04993 173
411471.SUBVAR_04005 411471.SUBVAR_06402 208
411471.SUBVAR_04005 411471.SUBVAR_05705 169
411471.SUBVAR_04005 411471.SUBVAR_06294 228
411471.SUBVAR_04005 411471.SUBVAR_05799 156
411471.SUBVAR_04005 411471.SUBVAR_06528 167
411471.SUBVAR_04005 411471.SUBVAR_04243 266
411471.SUBVAR_04005 411471.SUBVAR_04125 175
411471.SUBVAR_04005 411471.SUBVAR_07277 185
411471.SUBVAR_04005 411471.SUBVAR_04498 702
411471.SUBVAR_04005 411471.SUBVAR_07319 451
411471.SUBVAR_04005 411471.SUBVAR_05424 191
411471.SUBVAR_04005 411471.SUBVAR_04599 165
411471.SUBVAR_04005 411471.SUBVAR_06278 177
411471.SUBVAR_04005 411471.SUBVAR_05973 354
411471.SUBVAR_04005 411471.SUBVAR_06101 173
411471.SUBVAR_04005 411471.SUBVAR_06527 175
411471.SUBVAR_04005 411471.SUBVAR_04579 177
411471.SUBVAR_04005 411471.SUBVAR_07157 764
411471.SUBVAR_04005 411471.SUBVAR_04235 169
411471.SUBVAR_04005 411471.SUBVAR_07215 326
