protein1 protein2 combined_score
1336234.JAGN01000001_gene1176 1336234.JAGN01000023_gene825 525
1336234.JAGN01000001_gene1176 1336234.JAGN01000032_gene874 157
1336234.JAGN01000001_gene1176 1336234.JAGN01000055_gene597 272
1336234.JAGN01000001_gene1176 1336234.JAGN01000013_gene182 752
1336234.JAGN01000001_gene1176 1336234.JAGN01000014_gene133 157
1336234.JAGN01000001_gene1176 1336234.JAGN01000077_gene1249 272
1336234.JAGN01000001_gene1177 1336234.JAGN01000055_gene596 272
1336234.JAGN01000001_gene1177 1336234.JAGN01000019_gene28 226
1336234.JAGN01000001_gene1177 1336234.JAGN01000013_gene194 265
1336234.JAGN01000001_gene1177 1336234.JAGN01000027_gene284 257
1336234.JAGN01000001_gene1177 1336234.JAGN01000004_gene502 185
1336234.JAGN01000001_gene1177 1336234.JAGN01000008_gene1393 222
1336234.JAGN01000001_gene1177 1336234.JAGN01000027_gene279 222
1336234.JAGN01000001_gene1177 1336234.JAGN01000023_gene825 257
1336234.JAGN01000001_gene1177 1336234.JAGN01000046_gene1263 222
1336234.JAGN01000001_gene1177 1336234.JAGN01000013_gene183 272
1336234.JAGN01000001_gene1177 1336234.JAGN01000001_gene1176 835
1336234.JAGN01000001_gene1177 1336234.JAGN01000077_gene1250 272
1336234.JAGN01000001_gene1177 1336234.JAGN01000001_gene1190 265
1336234.JAGN01000001_gene1177 1336234.JAGN01000013_gene204 265
1336234.JAGN01000001_gene1177 1336234.JAGN01000023_gene824 703
1336234.JAGN01000001_gene1177 1336234.JAGN01000014_gene133 259
1336234.JAGN01000001_gene1177 1336234.JAGN01000005_gene1450 155
1336234.JAGN01000001_gene1177 1336234.JAGN01000032_gene874 259
1336234.JAGN01000001_gene1177 1336234.JAGN01000005_gene1449 215
1336234.JAGN01000001_gene1178 1336234.JAGN01000034_gene951 150
1336234.JAGN01000001_gene1178 1336234.JAGN01000012_gene676 175
1336234.JAGN01000001_gene1178 1336234.JAGN01000038_gene382 150
1336234.JAGN01000001_gene1178 1336234.JAGN01000034_gene954 151
1336234.JAGN01000001_gene1178 1336234.JAGN01000047_gene968 177
1336234.JAGN01000001_gene1178 1336234.JAGN01000023_gene829 167
1336234.JAGN01000001_gene1178 1336234.JAGN01000019_gene39 151
1336234.JAGN01000001_gene1178 1336234.JAGN01000005_gene1463 175
1336234.JAGN01000001_gene1179 1336234.JAGN01000021_gene814 281
1336234.JAGN01000001_gene1179 1336234.JAGN01000048_gene1289 281
1336234.JAGN01000001_gene1179 1336234.JAGN01000048_gene1288 281
1336234.JAGN01000001_gene1179 1336234.JAGN01000001_gene1227 281
