protein1 protein2 combined_score
107806.10038694 107806.10038709 861
107806.10038694 107806.10038936 651
107806.10038695 107806.10038711 223
107806.10038695 107806.10038696 999
107806.10038695 107806.10038701 999
107806.10038695 107806.10038700 999
107806.10038695 107806.10038702 999
107806.10038695 107806.10038699 999
107806.10038695 107806.10039133 159
107806.10038695 107806.10038708 273
107806.10038695 107806.10038697 999
107806.10038695 107806.10038698 999
107806.10038696 107806.10038702 998
107806.10038696 107806.10038700 999
107806.10038696 107806.10038980 161
107806.10038696 107806.10038699 999
107806.10038696 107806.10038697 993
107806.10038696 107806.10038708 302
107806.10038696 107806.10038698 999
107806.10038696 107806.10038701 975
107806.10038696 107806.10038695 999
107806.10038697 107806.10038695 999
107806.10038697 107806.10038700 995
107806.10038697 107806.10038702 999
107806.10038697 107806.10038699 999
107806.10038697 107806.10038698 999
107806.10038697 107806.10038696 993
107806.10038697 107806.10039003 591
107806.10038697 107806.10038701 997
107806.10038697 107806.10038708 153
107806.10038698 107806.10038695 999
107806.10038698 107806.10038699 999
107806.10038698 107806.10038840 191
107806.10038698 107806.10038702 999
107806.10038698 107806.10038839 221
107806.10038698 107806.10038700 999
107806.10038698 107806.10038701 999
107806.10038698 107806.10038708 183
107806.10038698 107806.10038697 999
107806.10038698 107806.10039022 214
107806.10038698 107806.10038696 999
107806.10038698 107806.10038838 190
107806.10038698 107806.10038841 191
107806.10038699 107806.10039178 204
107806.10038699 107806.10038702 999
107806.10038699 107806.10039146 286
107806.10038699 107806.10038889 175
107806.10038699 107806.10038888 223
107806.10038699 107806.10039218 218
107806.10038699 107806.10039223 221
107806.10038699 107806.10039181 179
107806.10038699 107806.10039187 205
107806.10038699 107806.10039166 179
107806.10038699 107806.10038697 999
107806.10038699 107806.10039179 190
107806.10038699 107806.10038696 999
107806.10038699 107806.10038695 999
107806.10038699 107806.10038839 370
107806.10038699 107806.10038700 999
107806.10038699 107806.10038911 179
107806.10038699 107806.10038698 999
107806.10038699 107806.10038708 273
107806.10038699 107806.10038728 194
107806.10038699 107806.10039051 250
107806.10038699 107806.10039022 195
107806.10038699 107806.10038977 223
107806.10038699 107806.10039164 204
107806.10038699 107806.10039032 218
107806.10038699 107806.10039176 188
107806.10038699 107806.10039170 179
107806.10038699 107806.10039255 230
107806.10038699 107806.10038729 218
107806.10038699 107806.10038844 190
107806.10038699 107806.10039180 179
107806.10038699 107806.10039248 238
107806.10038699 107806.10039186 171
107806.10038699 107806.10038701 999
107806.10038699 107806.10038836 230
107806.10038699 107806.10039184 179
107806.10038699 107806.10038838 193
107806.10038699 107806.10038851 171
107806.10038699 107806.10039224 221
107806.10038700 107806.10038695 999
107806.10038700 107806.10038838 191
107806.10038700 107806.10038851 171
107806.10038700 107806.10038696 999
107806.10038700 107806.10038697 995
107806.10038700 107806.10038699 999
107806.10038700 107806.10038840 190
107806.10038700 107806.10038701 999
107806.10038700 107806.10038979 179
107806.10038700 107806.10038841 192
107806.10038700 107806.10038702 999
107806.10038700 107806.10039125 177
107806.10038700 107806.10038842 231
107806.10038700 107806.10039135 214
107806.10038700 107806.10039146 166
107806.10038700 107806.10038698 999
107806.10038700 107806.10038708 153
107806.10038700 107806.10039078 173
107806.10038700 107806.10039022 190
107806.10038700 107806.10038839 281
107806.10038700 107806.10038889 175
107806.10038701 107806.10038972 358
107806.10038701 107806.10039146 306
107806.10038701 107806.10038859 163
107806.10038701 107806.10038725 522
107806.10038701 107806.10038836 171
107806.10038701 107806.10038696 975
107806.10038701 107806.10039224 160
107806.10038701 107806.10038864 470
107806.10038701 107806.10038844 177
107806.10038701 107806.10039174 181
107806.10038701 107806.10039223 160
107806.10038701 107806.10039181 159
107806.10038701 107806.10039187 159
107806.10038701 107806.10038697 997
107806.10038701 107806.10038699 999
107806.10038701 107806.10038702 999
107806.10038701 107806.10039170 159
107806.10038701 107806.10039255 171
107806.10038701 107806.10039184 159
107806.10038701 107806.10039186 169
107806.10038701 107806.10039176 159
107806.10038701 107806.10038730 159
107806.10038701 107806.10039256 163
107806.10038701 107806.10038698 999
107806.10038701 107806.10038911 197
107806.10038701 107806.10038728 159
107806.10038701 107806.10038708 272
107806.10038701 107806.10039161 181
107806.10038701 107806.10039182 171
107806.10038701 107806.10038839 306
107806.10038701 107806.10038700 999
107806.10038701 107806.10038695 999
